Filename,Element,Planet mass,Earth Flux,r_min [m],r_cap [m],r_gi [m],rho_0 [kg/m^3],Cap mass [kg],Effective scale height [m],Atmospheric mass [kg],Radius impactor [m],Planetesimal mass loss [kg]
H2_atmosphere_1_M_earth_1_F_earth.csv,H2,1_M,1_F,32048.977467243774,221771.83426492885,1973870.8004106556,24.40173397306975,9.016312081991636e+18,58543.22805071272,4.62168341290125e+21,103968.30424292569,1.313235129480726e+18
H2_atmosphere_1_M_earth_1_F_earth.csv,H2,1_M,1_F,32048.977467243774,221771.83426492885,1973870.8004106556,24.40173397306975,9.016312081991636e+18,58797.67972834836,4.62168341290125e+21,105912.06983145764,1.3680020732335939e+18
H2_atmosphere_1_M_earth_1_F_earth.csv,H2,1_M,1_F,32048.977467243774,221771.83426492885,1973870.8004106556,24.40173397306975,9.016312081991636e+18,58854.3532206085,4.62168341290125e+21,107855.83541998958,1.4237834434293852e+18
H2_atmosphere_1_M_earth_1_F_earth.csv,H2,1_M,1_F,32048.977467243774,221771.83426492885,1973870.8004106556,24.40173397306975,9.016312081991636e+18,58583.01996189771,4.62168341290125e+21,109799.60100852152,1.4805792400681004e+18
H2_atmosphere_1_M_earth_1_F_earth.csv,H2,1_M,1_F,32048.977467243774,221771.83426492885,1973870.8004106556,24.40173397306975,9.016312081991636e+18,58129.71159019017,4.62168341290125e+21,111743.36659705346,1.5383894631497393e+18
H2_atmosphere_1_M_earth_1_F_earth.csv,H2,1_M,1_F,32048.977467243774,221771.83426492885,1973870.8004106556,24.40173397306975,9.016312081991636e+18,57668.44510306086,4.62168341290125e+21,113687.1321855854,1.5972141126743017e+18
H2_atmosphere_1_M_earth_1_F_earth.csv,H2,1_M,1_F,32048.977467243774,221771.83426492885,1973870.8004106556,24.40173397306975,9.016312081991636e+18,56958.85557873733,4.62168341290125e+21,115630.89777411736,1.6570531886417884e+18
H2_atmosphere_1_M_earth_1_F_earth.csv,H2,1_M,1_F,32048.977467243774,221771.83426492885,1973870.8004106556,24.40173397306975,9.016312081991636e+18,55665.77986946621,4.62168341290125e+21,117574.6633626493,1.7179066910521984e+18
H2_atmosphere_1_M_earth_1_F_earth.csv,H2,1_M,1_F,32048.977467243774,221771.83426492885,1973870.8004106556,24.40173397306975,9.016312081991636e+18,55178.495556135735,4.62168341290125e+21,119518.42895118124,1.779774619905532e+18
H2_atmosphere_1_M_earth_1_F_earth.csv,H2,1_M,1_F,32048.977467243774,221771.83426492885,1973870.8004106556,24.40173397306975,9.016312081991636e+18,55580.777864408374,4.62168341290125e+21,121462.1945397132,1.8426569752017897e+18
H2_atmosphere_1_M_earth_1_F_earth.csv,H2,1_M,1_F,32048.977467243774,221771.83426492885,1973870.8004106556,24.40173397306975,9.016312081991636e+18,55988.156919055866,4.62168341290125e+21,123405.96012824513,1.9065537569409708e+18
H2_atmosphere_1_M_earth_1_F_earth.csv,H2,1_M,1_F,32048.977467243774,221771.83426492885,1973870.8004106556,24.40173397306975,9.016312081991636e+18,56401.013542803215,4.62168341290125e+21,125349.72571677707,1.9714649651230758e+18
H2_atmosphere_1_M_earth_1_F_earth.csv,H2,1_M,1_F,32048.977467243774,221771.83426492885,1973870.8004106556,24.40173397306975,9.016312081991636e+18,56819.863094787936,4.62168341290125e+21,127293.49130530901,2.0373905997481042e+18
H2_atmosphere_1_M_earth_1_F_earth.csv,H2,1_M,1_F,32048.977467243774,221771.83426492885,1973870.8004106556,24.40173397306975,9.016312081991636e+18,57245.41281578263,4.62168341290125e+21,129237.25689384095,2.1043306608160566e+18
H2_atmosphere_10_M_earth_1_F_earth.csv,H2,10_M,1_F,1216093.000766033,5888730.018948142,47017137.791501924,23.654659586849853,2.4121930226665775e+23,10947146.89469635,5.967266408421263e+25,1216093.000766033,0.0
H2_atmosphere_10_M_earth_1_F_earth.csv,H2,10_M,1_F,1216093.000766033,5888730.018948142,47017137.791501924,23.654659586849853,2.4121930226665775e+23,10430843.738656843,5.967266408421263e+25,1261939.8924484514,5.7872515760167256e+20
H2_atmosphere_10_M_earth_1_F_earth.csv,H2,10_M,1_F,1216093.000766033,5888730.018948142,47017137.791501924,23.654659586849853,2.4121930226665775e+23,9910420.720329134,5.967266408421263e+25,1307786.7841308697,1.1788646795462132e+21
H2_atmosphere_10_M_earth_1_F_earth.csv,H2,10_M,1_F,1216093.000766033,5888730.018948142,47017137.791501924,23.654659586849853,2.4121930226665775e+23,9187783.893808197,5.967266408421263e+25,1353633.675813288,1.8004185658336228e+21
H2_atmosphere_10_M_earth_1_F_earth.csv,H2,10_M,1_F,1216093.000766033,5888730.018948142,47017137.791501924,23.654659586849853,2.4121930226665775e+23,8465846.325991606,5.967266408421263e+25,1399480.5674957063,2.4433868164639e+21
H2_atmosphere_10_M_earth_1_F_earth.csv,H2,10_M,1_F,1216093.000766033,5888730.018948142,47017137.791501924,23.654659586849853,2.4121930226665775e+23,7690046.051412981,5.967266408421263e+25,1445327.4591781246,3.107769431437048e+21
H2_atmosphere_10_M_earth_1_F_earth.csv,H2,10_M,1_F,1216093.000766033,5888730.018948142,47017137.791501924,23.654659586849853,2.4121930226665775e+23,6885743.550301382,5.967266408421263e+25,1491174.350860543,3.79356641075307e+21
H2_atmosphere_10_M_earth_1_F_earth.csv,H2,10_M,1_F,1216093.000766033,5888730.018948142,47017137.791501924,23.654659586849853,2.4121930226665775e+23,6081375.078099428,5.967266408421263e+25,1537021.2425429611,4.5007777544119507e+21
H2_atmosphere_10_M_earth_1_F_earth.csv,H2,10_M,1_F,1216093.000766033,5888730.018948142,47017137.791501924,23.654659586849853,2.4121930226665775e+23,5301696.016887444,5.967266408421263e+25,1582868.1342253797,5.229403462413709e+21
H2_atmosphere_10_M_earth_1_F_earth.csv,H2,10_M,1_F,1216093.000766033,5888730.018948142,47017137.791501924,23.654659586849853,2.4121930226665775e+23,4566341.995402071,5.967266408421263e+25,1628715.0259077977,5.979443534758328e+21
H2_atmosphere_10_M_earth_1_F_earth.csv,H2,10_M,1_F,1216093.000766033,5888730.018948142,47017137.791501924,23.654659586849853,2.4121930226665775e+23,3889236.4809829765,5.967266408421263e+25,1674561.9175902163,6.750897971445825e+21
H2_atmosphere_10_M_earth_1_F_earth.csv,H2,10_M,1_F,1216093.000766033,5888730.018948142,47017137.791501924,23.654659586849853,2.4121930226665775e+23,3279036.7887763986,5.967266408421263e+25,1720408.8092726346,7.543766772476186e+21
H2_atmosphere_10_M_earth_1_F_earth.csv,H2,10_M,1_F,1216093.000766033,5888730.018948142,47017137.791501924,23.654659586849853,2.4121930226665775e+23,2799584.082857009,5.967266408421263e+25,1766255.7009550529,8.358049937849418e+21
H2_atmosphere_10_M_earth_1_F_earth.csv,H2,10_M,1_F,1216093.000766033,5888730.018948142,47017137.791501924,23.654659586849853,2.4121930226665775e+23,2585750.661041915,5.967266408421263e+25,1812102.5926374712,9.193747467565516e+21
H2_atmosphere_10_M_earth_1_F_earth.csv,H2,10_M,1_F,1216093.000766033,5888730.018948142,47017137.791501924,23.654659586849853,2.4121930226665775e+23,2553182.4594651307,5.967266408421263e+25,1857949.4843198895,1.0050859361624484e+22
H2_atmosphere_10_M_earth_1_F_earth.csv,H2,10_M,1_F,1216093.000766033,5888730.018948142,47017137.791501924,23.654659586849853,2.4121930226665775e+23,2521528.332407223,5.967266408421263e+25,1903796.3760023077,1.092938562002632e+22
H2_atmosphere_10_M_earth_1_F_earth.csv,H2,10_M,1_F,1216093.000766033,5888730.018948142,47017137.791501924,23.654659586849853,2.4121930226665775e+23,2490930.208385272,5.967266408421263e+25,1949643.267684726,1.1829326242771026e+22
H2_atmosphere_10_M_earth_1_F_earth.csv,H2,10_M,1_F,1216093.000766033,5888730.018948142,47017137.791501924,23.654659586849853,2.4121930226665775e+23,2461526.1954588215,5.967266408421263e+25,1995490.1593671443,1.2750681229858603e+22
H2_atmosphere_10_M_earth_1_F_earth.csv,H2,10_M,1_F,1216093.000766033,5888730.018948142,47017137.791501924,23.654659586849853,2.4121930226665775e+23,2433415.2542469357,5.967266408421263e+25,2041337.0510495626,1.3693450581289046e+22
H2_atmosphere_10_M_earth_1_F_earth.csv,H2,10_M,1_F,1216093.000766033,5888730.018948142,47017137.791501924,23.654659586849853,2.4121930226665775e+23,2405576.1743344767,5.967266408421263e+25,2087183.942731981,1.4657634297062361e+22
H2_atmosphere_10_M_earth_1_F_earth.csv,H2,10_M,1_F,1216093.000766033,5888730.018948142,47017137.791501924,23.654659586849853,2.4121930226665775e+23,2377547.990322256,5.967266408421263e+25,2133030.834414399,1.5643232377178545e+22
H2_atmosphere_10_M_earth_1_F_earth.csv,H2,10_M,1_F,1216093.000766033,5888730.018948142,47017137.791501924,23.654659586849853,2.4121930226665775e+23,2351249.1014598226,5.967266408421263e+25,2178877.7260968178,1.66502448216376e+22
H2_atmosphere_10_M_earth_1_F_earth.csv,H2,10_M,1_F,1216093.000766033,5888730.018948142,47017137.791501924,23.654659586849853,2.4121930226665775e+23,2325800.9581232965,5.967266408421263e+25,2224724.617779236,1.7678671630439511e+22
H2_atmosphere_10_M_earth_1_F_earth.csv,H2,10_M,1_F,1216093.000766033,5888730.018948142,47017137.791501924,23.654659586849853,2.4121930226665775e+23,2300268.2607391872,5.967266408421263e+25,2270571.5094616544,1.8728512803584306e+22
H2_atmosphere_10_M_earth_1_F_earth.csv,H2,10_M,1_F,1216093.000766033,5888730.018948142,47017137.791501924,23.654659586849853,2.4121930226665775e+23,2275629.9445233787,5.967266408421263e+25,2316418.4011440724,1.979976834107196e+22
H2_atmosphere_10_M_earth_1_F_earth.csv,H2,10_M,1_F,1216093.000766033,5888730.018948142,47017137.791501924,23.654659586849853,2.4121930226665775e+23,2252081.5899477657,5.967266408421263e+25,2362265.292826491,2.089243824290249e+22
H2_atmosphere_10_M_earth_1_F_earth.csv,H2,10_M,1_F,1216093.000766033,5888730.018948142,47017137.791501924,23.654659586849853,2.4121930226665775e+23,2228834.8546531196,5.967266408421263e+25,2408112.1845089095,2.200652250907589e+22
H2_atmosphere_10_M_earth_1_F_earth.csv,H2,10_M,1_F,1216093.000766033,5888730.018948142,47017137.791501924,23.654659586849853,2.4121930226665775e+23,2206855.9158273577,5.967266408421263e+25,2453959.0761913275,2.3142021139592148e+22
H2_atmosphere_10_M_earth_1_F_earth.csv,H2,10_M,1_F,1216093.000766033,5888730.018948142,47017137.791501924,23.654659586849853,2.4121930226665775e+23,2185817.058934981,5.967266408421263e+25,2499805.9678737456,2.429893413445128e+22
H2_atmosphere_10_M_earth_1_F_earth.csv,H2,10_M,1_F,1216093.000766033,5888730.018948142,47017137.791501924,23.654659586849853,2.4121930226665775e+23,2166882.2898568,5.967266408421263e+25,2545652.859556164,2.547726149365329e+22
H2_atmosphere_10_M_earth_1_F_earth.csv,H2,10_M,1_F,1216093.000766033,5888730.018948142,47017137.791501924,23.654659586849853,2.4121930226665775e+23,2149393.1000538785,5.967266408421263e+25,2591499.7512385827,2.6677003217198165e+22
H2_atmosphere_10_M_earth_1_F_earth.csv,H2,10_M,1_F,1216093.000766033,5888730.018948142,47017137.791501924,23.654659586849853,2.4121930226665775e+23,2132909.044504431,5.967266408421263e+25,2637346.6429210007,2.7898159305085898e+22
H2_atmosphere_10_M_earth_1_F_earth.csv,H2,10_M,1_F,1216093.000766033,5888730.018948142,47017137.791501924,23.654659586849853,2.4121930226665775e+23,2114913.7757474724,5.967266408421263e+25,2683193.534603419,2.9140729757316504e+22
H2_atmosphere_10_M_earth_1_F_earth.csv,H2,10_M,1_F,1216093.000766033,5888730.018948142,47017137.791501924,23.654659586849853,2.4121930226665775e+23,2096597.0183104228,5.967266408421263e+25,2729040.4262858373,3.0404714573889987e+22
H2_atmosphere_10_M_earth_1_F_earth.csv,H2,10_M,1_F,1216093.000766033,5888730.018948142,47017137.791501924,23.654659586849853,2.4121930226665775e+23,2079588.3619977662,5.967266408421263e+25,2774887.317968256,3.1690113754806343e+22
H2_atmosphere_10_M_earth_1_F_earth.csv,H2,10_M,1_F,1216093.000766033,5888730.018948142,47017137.791501924,23.654659586849853,2.4121930226665775e+23,2065672.447561699,5.967266408421263e+25,2820734.209650674,3.2996927300065556e+22
H2_atmosphere_10_M_earth_1_F_earth.csv,H2,10_M,1_F,1216093.000766033,5888730.018948142,47017137.791501924,23.654659586849853,2.4121930226665775e+23,2057054.2197081114,5.967266408421263e+25,2866581.101333092,3.4325155209667626e+22
H2_atmosphere_10_M_earth_1_F_earth.csv,H2,10_M,1_F,1216093.000766033,5888730.018948142,47017137.791501924,23.654659586849853,2.4121930226665775e+23,2056518.935744988,5.967266408421263e+25,2912427.9930155105,3.567479748361259e+22
H2_atmosphere_10_M_earth_1_F_earth.csv,H2,10_M,1_F,1216093.000766033,5888730.018948142,47017137.791501924,23.654659586849853,2.4121930226665775e+23,2067053.4642957838,5.967266408421263e+25,2958274.884697929,3.704585412190042e+22
H2_atmosphere_10_M_earth_1_F_earth.csv,H2,10_M,1_F,1216093.000766033,5888730.018948142,47017137.791501924,23.654659586849853,2.4121930226665775e+23,2093390.4840976626,5.967266408421263e+25,3004121.776380347,3.843832512453111e+22
H2_atmosphere_10_M_earth_1_F_earth.csv,H2,10_M,1_F,1216093.000766033,5888730.018948142,47017137.791501924,23.654659586849853,2.4121930226665775e+23,2143173.1771342475,5.967266408421263e+25,3049968.668062765,3.985221049150466e+22
H2_atmosphere_10_M_earth_1_F_earth.csv,H2,10_M,1_F,1216093.000766033,5888730.018948142,47017137.791501924,23.654659586849853,2.4121930226665775e+23,2227157.912963182,5.967266408421263e+25,3095815.559745184,4.128751022282111e+22
H2_atmosphere_10_M_earth_1_F_earth.csv,H2,10_M,1_F,1216093.000766033,5888730.018948142,47017137.791501924,23.654659586849853,2.4121930226665775e+23,2361976.0213091816,5.967266408421263e+25,3141662.451427602,4.27442243184804e+22
H2_atmosphere_10_M_earth_1_F_earth.csv,H2,10_M,1_F,1216093.000766033,5888730.018948142,47017137.791501924,23.654659586849853,2.4121930226665775e+23,2574589.924503195,5.967266408421263e+25,3187509.3431100203,4.422235277848257e+22
H2_atmosphere_10_M_earth_1_F_earth.csv,H2,10_M,1_F,1216093.000766033,5888730.018948142,47017137.791501924,23.654659586849853,2.4121930226665775e+23,2909051.797762695,5.967266408421263e+25,3233356.234792439,4.5721895602827605e+22
H2_atmosphere_10_M_earth_1_F_earth.csv,H2,10_M,1_F,1216093.000766033,5888730.018948142,47017137.791501924,23.654659586849853,2.4121930226665775e+23,3418070.3433753005,5.967266408421263e+25,3279203.1264748573,4.724285279151552e+22
H2_atmosphere_10_M_earth_1_F_earth.csv,H2,10_M,1_F,1216093.000766033,5888730.018948142,47017137.791501924,23.654659586849853,2.4121930226665775e+23,4095822.1744361557,5.967266408421263e+25,3325050.0181572754,4.878522434454629e+22
H2_atmosphere_10_M_earth_1_F_earth.csv,H2,10_M,1_F,1216093.000766033,5888730.018948142,47017137.791501924,23.654659586849853,2.4121930226665775e+23,4724315.672263915,5.967266408421263e+25,3370896.9098396935,5.034901026191992e+22
H2_atmosphere_10_M_earth_1_F_earth.csv,H2,10_M,1_F,1216093.000766033,5888730.018948142,47017137.791501924,23.654659586849853,2.4121930226665775e+23,5028623.094472168,5.967266408421263e+25,3416743.8015221125,5.193421054363646e+22
H2_atmosphere_10_M_earth_1_F_earth.csv,H2,10_M,1_F,1216093.000766033,5888730.018948142,47017137.791501924,23.654659586849853,2.4121930226665775e+23,5086939.648718372,5.967266408421263e+25,3462590.6932045305,5.354082518969584e+22
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,25.64314502208661,2.2021145599479033e+23,11236859.594267001,6.698161169294253e+25,1146405.559852884,0.0
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,25.64314502208661,2.2021145599479033e+23,10642762.402194154,6.698161169294253e+25,1190993.4518629243,5.004684330487937e+20
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,25.64314502208661,2.2021145599479033e+23,9843679.332542114,6.698161169294253e+25,1235581.3438729648,1.0200305957820499e+21
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,25.64314502208661,2.2021145599479033e+23,9018703.232652267,6.698161169294253e+25,1280169.2358830052,1.5586864881997652e+21
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,25.64314502208661,2.2021145599479033e+23,8127674.847919556,6.698161169294253e+25,1324757.1278930455,2.1164361103019412e+21
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,25.64314502208661,2.2021145599479033e+23,7265550.259273347,6.698161169294253e+25,1369345.019903086,2.6932794620885776e+21
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,25.64314502208661,2.2021145599479033e+23,6403304.869639001,6.698161169294253e+25,1413932.9119131262,3.289216543559675e+21
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,25.64314502208661,2.2021145599479033e+23,5566292.63840126,6.698161169294253e+25,1458520.8039231668,3.9042473547152365e+21
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,25.64314502208661,2.2021145599479033e+23,4778268.275566302,6.698161169294253e+25,1503108.6959332072,4.538371895555256e+21
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,25.64314502208661,2.2021145599479033e+23,4056362.276162407,6.698161169294253e+25,1547696.5879432475,5.191590166079736e+21
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,25.64314502208661,2.2021145599479033e+23,3410471.7294998677,6.698161169294253e+25,1592284.479953288,5.86390216628868e+21
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,25.64314502208661,2.2021145599479033e+23,2843975.0205927687,6.698161169294253e+25,1636872.3719633284,6.555307896182082e+21
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,25.64314502208661,2.2021145599479033e+23,2355666.489686188,6.698161169294253e+25,1681460.2639733688,7.265807355759945e+21
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,25.64314502208661,2.2021145599479033e+23,2016106.5484830113,6.698161169294253e+25,1726048.1559834091,7.995400545022266e+21
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,25.64314502208661,2.2021145599479033e+23,1969419.848308398,6.698161169294253e+25,1770636.0479934495,8.744087463969051e+21
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,25.64314502208661,2.2021145599479033e+23,1941246.0218250589,6.698161169294253e+25,1815223.94000349,9.5118681126003e+21
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,25.64314502208661,2.2021145599479033e+23,1913547.8059546123,6.698161169294253e+25,1859811.8320135304,1.0298742490916006e+22
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,25.64314502208661,2.2021145599479033e+23,1887036.151142966,6.698161169294253e+25,1904399.7240235708,1.110471059891617e+22
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,25.64314502208661,2.2021145599479033e+23,1861804.5448282037,6.698161169294253e+25,1948987.6160336114,1.1929772436600803e+22
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,25.64314502208661,2.2021145599479033e+23,1837221.0887398752,6.698161169294253e+25,1993575.5080436517,1.2773928003969892e+22
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,25.64314502208661,2.2021145599479033e+23,1812619.913728392,6.698161169294253e+25,2038163.400053692,1.3637177301023437e+22
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,25.64314502208661,2.2021145599479033e+23,1789407.6912587956,6.698161169294253e+25,2082751.2920637324,1.4519520327761448e+22
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,25.64314502208661,2.2021145599479033e+23,1766293.0883750618,6.698161169294253e+25,2127339.1840737727,1.5420957084183918e+22
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,25.64314502208661,2.2021145599479033e+23,1744074.1561805187,6.698161169294253e+25,2171927.0760838133,1.6341487570290855e+22
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,25.64314502208661,2.2021145599479033e+23,1722856.7487592313,6.698161169294253e+25,2216514.9680938534,1.728111178608224e+22
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,25.64314502208661,2.2021145599479033e+23,1701971.1448533533,6.698161169294253e+25,2261102.860103894,1.8239829731558103e+22
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,25.64314502208661,2.2021145599479033e+23,1682180.2254901985,6.698161169294253e+25,2305690.7521139346,1.921764140671842e+22
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,25.64314502208661,2.2021145599479033e+23,1663956.3030934646,6.698161169294253e+25,2350278.644123975,2.02145468115632e+22
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,25.64314502208661,2.2021145599479033e+23,1646035.3666639763,6.698161169294253e+25,2394866.5361340153,2.123054594609243e+22
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,25.64314502208661,2.2021145599479033e+23,1628733.70821955,6.698161169294253e+25,2439454.4281440554,2.2265638810306117e+22
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,25.64314502208661,2.2021145599479033e+23,1612700.8083319657,6.698161169294253e+25,2484042.320154096,2.331982540420428e+22
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,25.64314502208661,2.2021145599479033e+23,1599406.691742529,6.698161169294253e+25,2528630.2121641366,2.4393105727786903e+22
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,25.64314502208661,2.2021145599479033e+23,1596338.135406378,6.698161169294253e+25,2573218.104174177,2.5485479781053992e+22
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,25.64314502208661,2.2021145599479033e+23,1620116.606316084,6.698161169294253e+25,2617805.9961842173,2.6596947564005524e+22
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,25.64314502208661,2.2021145599479033e+23,1684936.8936558135,6.698161169294253e+25,2662393.8881942574,2.7727509076641514e+22
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,25.64314502208661,2.2021145599479033e+23,1724168.2349400318,6.698161169294253e+25,2706981.780204298,2.8877164318961984e+22
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,25.64314502208661,2.2021145599479033e+23,1717819.5413571096,6.698161169294253e+25,2751569.6722143386,3.0045913290966913e+22
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,25.64314502208661,2.2021145599479033e+23,1701917.7434803233,6.698161169294253e+25,2796157.564224379,3.12337559926563e+22
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,25.64314502208661,2.2021145599479033e+23,1691006.7010209851,6.698161169294253e+25,2840745.4562344197,3.2440692424030143e+22
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,25.64314502208661,2.2021145599479033e+23,1687150.0170060128,6.698161169294253e+25,2885333.34824446,3.366672258508844e+22
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,25.64314502208661,2.2021145599479033e+23,1714203.2886800035,6.698161169294253e+25,2929921.2402545,3.4911846475831204e+22
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,25.64314502208661,2.2021145599479033e+23,1794411.0678327838,6.698161169294253e+25,2974509.1322645405,3.617606409625843e+22
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,25.64314502208661,2.2021145599479033e+23,1943978.2984821326,6.698161169294253e+25,3019097.024274581,3.745937544637013e+22
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,25.64314502208661,2.2021145599479033e+23,2203204.8765691957,6.698161169294253e+25,3063684.9162846217,3.876178052616628e+22
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,25.64314502208661,2.2021145599479033e+23,2659054.6525834505,6.698161169294253e+25,3108272.808294662,4.008327933564688e+22
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,25.64314502208661,2.2021145599479033e+23,3468831.988536603,6.698161169294253e+25,3152860.700304702,4.142387187481195e+22
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,25.64314502208661,2.2021145599479033e+23,4671416.781247224,6.698161169294253e+25,3197448.5923147425,4.278355814366148e+22
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,25.64314502208661,2.2021145599479033e+23,5610787.479644506,6.698161169294253e+25,3242036.484324783,4.416233814219549e+22
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,25.64314502208661,2.2021145599479033e+23,6232906.21563654,6.698161169294253e+25,3286624.3763348237,4.556021187041394e+22
H2_atmosphere_10_M_earth_1000_F_earth.csv,H2,10_M,1000_F,1146405.559852884,5794951.719616828,45689709.67788325,25.64314502208661,2.2021145599479033e+23,6737982.476718586,6.698161169294253e+25,3331212.2683448642,4.697717932831686e+22
