SEQ='O '     NUCCHG= 8                                                  /LS/

   PARENT TERM INDEXING                 BWNP=  16323956.6   NPRNTI= 3   NPRNTF= 3
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2 2P3             (4)0( 1.5)        0.0 
     2          2S2 2P3             (2)2( 4.5)    31713.4 
     3          2S2 2P3             (2)1( 2.5)    43680.5 

   LS RESOLVED TERM INDEXING            BWNR=  16421397.0   NTRM= 501
   -------------------------
   INDX  INDP   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
    13       1.66E-16  1.14E-16  6.64E-17  4.17E-17  2.42E-17  1.02E-17  4.74E-18  2.01E-18  5.84E-19  2.18E-19
             7.96E-20  2.05E-20  7.31E-21  2.60E-21  6.60E-22  2.34E-22  8.33E-23  2.12E-23  7.54E-24
    14       1.38E-16  9.43E-17  5.42E-17  3.35E-17  1.91E-17  7.84E-18  3.56E-18  1.48E-18  4.25E-19  1.58E-19
             5.73E-20  1.48E-20  5.25E-21  1.86E-21  4.73E-22  1.68E-22  5.95E-23  1.51E-23  5.37E-24
    15       1.06E-16  7.23E-17  4.10E-17  2.49E-17  1.39E-17  5.55E-18  2.47E-18  1.02E-18  2.88E-19  1.06E-19
             3.85E-20  9.88E-21  3.51E-21  1.25E-21  3.16E-22  1.12E-22  3.97E-23  1.01E-23  3.58E-24
    16       9.03E-17  6.12E-17  3.45E-17  2.08E-17  1.14E-17  4.43E-18  1.94E-18  7.87E-19  2.20E-19  8.10E-20
             2.92E-20  7.50E-21  2.66E-21  9.44E-22  2.39E-22  8.48E-23  3.00E-23  7.62E-24  2.70E-24
    17       6.67E-17  4.46E-17  2.45E-17  1.43E-17  7.64E-18  2.85E-18  1.21E-18  4.83E-19  1.33E-19  4.85E-20
             1.75E-20  4.46E-21  1.58E-21  5.61E-22  1.42E-22  5.03E-23  1.78E-23  4.51E-24  1.60E-24
    18       5.20E-17  3.44E-17  1.83E-17  1.04E-17  5.36E-18  1.92E-18  7.99E-19  3.13E-19  8.49E-20  3.08E-20
             1.10E-20  2.82E-21  1.00E-21  3.54E-22  8.97E-23  3.17E-23  1.12E-23  2.84E-24  1.01E-24
    19       4.17E-17  2.72E-17  1.41E-17  7.79E-18  3.90E-18  1.34E-18  5.48E-19  2.11E-19  5.68E-20  2.05E-20
             7.34E-21  1.87E-21  6.63E-22  2.35E-22  5.95E-23  2.10E-23  7.44E-24  1.88E-24  6.66E-25
    20       2.90E-17  1.86E-17  9.31E-18  4.95E-18  2.38E-18  7.86E-19  3.13E-19  1.19E-19  3.15E-20  1.13E-20
             4.04E-21  1.03E-21  3.64E-22  1.29E-22  3.26E-23  1.15E-23  4.08E-24  1.03E-24  3.65E-25
    21       1.98E-17  1.24E-17  5.91E-18  3.02E-18  1.39E-18  4.40E-19  1.71E-19  6.39E-20  1.68E-20  6.01E-21
             2.14E-21  5.43E-22  1.92E-22  6.80E-23  1.72E-23  6.09E-24  2.15E-24  5.45E-25  1.93E-25
    22       1.19E-17  7.14E-18  3.19E-18  1.54E-18  6.80E-19  2.05E-19  7.77E-20  2.86E-20  7.43E-21  2.65E-21
             9.42E-22  2.39E-22  8.46E-23  2.99E-23  7.57E-24  2.68E-24  9.47E-25  2.39E-25  8.47E-26
    23       8.75E-18  5.14E-18  2.20E-18  1.03E-18  4.43E-19  1.30E-19  4.89E-20  1.79E-20  4.62E-21  1.65E-21
             5.84E-22  1.48E-22  5.24E-23  1.85E-23  4.69E-24  1.66E-24  5.87E-25  1.48E-25  5.25E-26
    24       5.85E-18  3.31E-18  1.34E-18  6.04E-19  2.51E-19  7.16E-20  2.66E-20  9.64E-21  2.48E-21  8.82E-22
             3.13E-22  7.93E-23  2.80E-23  9.92E-24  2.51E-24  8.87E-25  3.14E-25  7.94E-26  2.81E-26
    25       4.60E-18  2.54E-18  9.92E-19  4.37E-19  1.78E-19  5.02E-20  1.85E-20  6.69E-21  1.72E-21  6.09E-22
             2.16E-22  5.47E-23  1.94E-23  6.85E-24  1.73E-24  6.12E-25  2.17E-25  5.48E-26  1.94E-26
    26       3.26E-18  1.74E-18  6.53E-19  2.80E-19  1.12E-19  3.08E-20  1.13E-20  4.06E-21  1.04E-21  3.69E-22
             1.31E-22  3.31E-23  1.17E-23  4.14E-24  1.05E-24  3.70E-25  1.31E-25  3.31E-26  1.17E-26
    27       1.04E-18  5.40E-19  1.95E-19  8.15E-20  3.20E-20  8.73E-21  3.17E-21  1.14E-21  2.91E-22  1.03E-22
             3.65E-23  9.25E-24  3.27E-24  1.16E-24  2.93E-25  1.03E-25  3.66E-26  9.26E-27  3.27E-27
    28       6.71E-19  3.35E-19  1.15E-19  4.69E-20  1.80E-20  4.84E-21  1.75E-21  6.26E-22  1.60E-22  5.65E-23
             2.00E-23  5.07E-24  1.79E-24  6.34E-25  1.60E-25  5.67E-26  2.00E-26  5.07E-27  1.79E-27
    29       4.14E-19  1.98E-19  6.49E-20  2.57E-20  9.74E-21  2.58E-21  9.27E-22  3.31E-22  8.41E-23  2.98E-23
             1.05E-23  2.67E-24  9.44E-25  3.34E-25  8.44E-26  2.99E-26  1.06E-26  2.67E-27  9.44E-28
    30       1.99E-19  8.99E-20  2.78E-20  1.07E-20  3.96E-21  1.04E-21  3.70E-22  1.32E-22  3.34E-23  1.18E-23
             4.19E-24  1.06E-24  3.75E-25  1.32E-25  3.35E-26  1.18E-26  4.19E-27  1.06E-27  3.75E-28
    31       1.20E-19  5.23E-20  1.56E-20  5.90E-21  2.17E-21  5.62E-22  2.01E-22  7.12E-23  1.81E-23  6.39E-24
             2.26E-24  5.72E-25  2.02E-25  7.15E-26  1.81E-26  6.40E-27  2.26E-27  5.72E-28  2.02E-28
    32       5.74E-20  2.39E-20  6.84E-21  2.54E-21  9.23E-22  2.38E-22  8.45E-23  3.00E-23  7.60E-24  2.69E-24
             9.50E-25  2.40E-25  8.50E-26  3.01E-26  7.61E-27  2.69E-27  9.51E-28  2.41E-28  8.50E-29
    33       3.26E-20  1.32E-20  3.69E-21  1.36E-21  4.89E-22  1.25E-22  4.45E-23  1.58E-23  4.00E-24  1.41E-24
             5.00E-25  1.27E-25  4.47E-26  1.58E-26  4.00E-27  1.41E-27  5.00E-28  1.27E-28  4.47E-29
    34       1.41E-20  5.50E-21  1.49E-21  5.42E-22  1.94E-22  4.96E-23  1.76E-23  6.23E-24  1.58E-24  5.58E-25
             1.97E-25  4.99E-26  1.77E-26  6.24E-27  1.58E-27  5.58E-28  1.97E-28  4.99E-29  1.77E-29
    35       7.28E-21  2.79E-21  7.44E-22  2.68E-22  9.59E-23  2.44E-23  8.65E-24  3.06E-24  7.75E-25  2.74E-25
             9.69E-26  2.45E-26  8.67E-27  3.06E-27  7.75E-28  2.74E-28  9.69E-29  2.45E-29  8.67E-30
    36       2.63E-21  9.81E-22  2.57E-22  9.21E-23  3.28E-23  8.32E-24  2.95E-24  1.04E-24  2.64E-25  9.33E-26
             3.30E-26  8.35E-27  2.95E-27  1.04E-27  2.64E-28  9.33E-29  3.30E-29  8.35E-30  2.95E-30
    37       1.32E-21  4.86E-22  1.26E-22  4.51E-23  1.60E-23  4.06E-24  1.44E-24  5.08E-25  1.29E-25  4.55E-26
             1.61E-26  4.07E-27  1.44E-27  5.09E-28  1.29E-28  4.55E-29  1.61E-29  4.07E-30  1.44E-30
    38       4.70E-22  1.71E-22  4.39E-23  1.56E-23  5.53E-24  1.40E-24  4.96E-25  1.75E-25  4.44E-26  1.57E-26
             5.55E-27  1.40E-27  4.96E-28  1.75E-28  4.44E-29  1.57E-29  5.55E-30  1.40E-30  4.96E-31
    39       2.29E-22  8.26E-23  2.11E-23  7.50E-24  2.66E-24  6.73E-25  2.38E-25  8.41E-26  2.13E-26  7.53E-27
             2.66E-27  6.73E-28  2.38E-28  8.42E-29  2.13E-29  7.53E-30  2.66E-30  6.73E-31  2.38E-31
    40       7.86E-23  2.80E-23  7.13E-24  2.53E-24  8.94E-25  2.26E-25  8.00E-26  2.83E-26  7.16E-27  2.53E-27
             8.95E-28  2.26E-28  8.00E-29  2.83E-29  7.16E-30  2.53E-30  8.95E-31  2.26E-31  8.00E-32
    41       4.80E-23  1.71E-23  4.33E-24  1.53E-24  5.42E-25  1.37E-25  4.85E-26  1.72E-26  4.34E-27  1.53E-27
             5.42E-28  1.37E-28  4.85E-29  1.72E-29  4.34E-30  1.53E-30  5.42E-31  1.37E-31  4.85E-32
    42       2.42E-23  8.58E-24  2.17E-24  7.68E-25  2.72E-25  6.87E-26  2.43E-26  8.59E-27  2.17E-27  7.68E-28
             2.72E-28  6.87E-29  2.43E-29  8.59E-30  2.17E-30  7.68E-31  2.72E-31  6.87E-32  2.43E-32


 -----------------------------------------
 PRTF= 2  TRMPRT= (2D)  SPNPRT= 2  NSYS= 2
                                                                                              -----------------
                                                                                              SYS= 1  SPNSYS= 1
   IREP
   ----
     3       2.17E-14  1.53E-14  9.64E-15  6.78E-15  4.74E-15  2.91E-15  1.97E-15  1.28E-15  6.86E-16  4.24E-16
             2.94E-16  2.55E-16  2.66E-16  2.67E-16  2.20E-16  1.58E-16  9.60E-17  4.02E-17  1.83E-17
     4       4.10E-15  2.90E-15  1.82E-15  1.27E-15  8.83E-16  5.28E-16  3.43E-16  2.10E-16  9.77E-17  5.02E-17
             2.53E-17  1.23E-17  9.31E-18  7.93E-18  6.00E-18  4.18E-18  2.51E-18  1.04E-18  4.73E-19
     5       1.37E-15  9.64E-16  6.03E-16  4.19E-16  2.87E-16  1.66E-16  1.03E-16  5.95E-17  2.50E-17  1.17E-17
             5.18E-18  1.86E-18  1.04E-18  7.12E-19  4.71E-19  3.16E-19  1.87E-19  7.67E-20  3.47E-20
     6       6.45E-16  4.54E-16  2.82E-16  1.95E-16  1.31E-16  7.29E-17  4.33E-17  2.36E-17  9.13E-18  4.02E-18
             1.67E-18  5.19E-19  2.39E-19  1.33E-19  7.38E-20  4.66E-20  2.68E-20  1.08E-20  4.86E-21
     7       3.67E-16  2.58E-16  1.59E-16  1.09E-16  7.19E-17  3.84E-17  2.18E-17  1.13E-17  4.09E-18  1.72E-18
             6.86E-19  1.98E-19  8.21E-20  3.89E-20  1.80E-20  1.05E-20  5.77E-21  2.27E-21  1.01E-21
     8       2.34E-16  1.64E-16  1.01E-16  6.78E-17  4.40E-17  2.26E-17  1.23E-17  6.10E-18  2.09E-18  8.53E-19
             3.31E-19  9.17E-20  3.58E-20  1.52E-20  5.97E-21  3.19E-21  1.66E-21  6.32E-22  2.77E-22
     9       1.61E-16  1.13E-16  6.85E-17  4.56E-17  2.90E-17  1.43E-17  7.51E-18  3.58E-18  1.18E-18  4.68E-19
             1.78E-19  4.82E-20  1.82E-20  7.24E-21  2.49E-21  1.22E-21  5.96E-22  2.16E-22  9.31E-23
    10       1.17E-16  8.15E-17  4.92E-17  3.23E-17  2.01E-17  9.53E-18  4.85E-18  2.24E-18  7.09E-19  2.77E-19
             1.04E-19  2.77E-20  1.02E-20  3.91E-21  1.22E-21  5.50E-22  2.53E-22  8.74E-23  3.68E-23
    11       8.87E-17  6.15E-17  3.67E-17  2.38E-17  1.45E-17  6.62E-18  3.27E-18  1.47E-18  4.51E-19  1.74E-19
             6.45E-20  1.70E-20  6.19E-21  2.31E-21  6.77E-22  2.85E-22  1.24E-22  4.03E-23  1.66E-23
    12       6.92E-17  4.78E-17  2.82E-17  1.80E-17  1.08E-17  4.75E-18  2.28E-18  9.98E-19  3.00E-19  1.14E-19
             4.21E-20  1.10E-20  3.98E-21  1.46E-21  4.10E-22  1.66E-22  6.89E-23  2.14E-23  8.61E-24
    13       5.54E-17  3.80E-17  2.22E-17  1.40E-17  8.18E-18  3.49E-18  1.64E-18  7.02E-19  2.07E-19  7.80E-20
             2.86E-20  7.42E-21  2.67E-21  9.69E-22  2.64E-22  1.03E-22  4.12E-23  1.23E-23  4.82E-24
    14       4.51E-17  3.08E-17  1.78E-17  1.10E-17  6.34E-18  2.63E-18  1.20E-18  5.07E-19  1.47E-19  5.49E-20
             2.00E-20  5.18E-21  1.86E-21  6.69E-22  1.79E-22  6.79E-23  2.63E-23  7.59E-24  2.92E-24
    15       3.44E-17  2.34E-17  1.33E-17  8.12E-18  4.56E-18  1.84E-18  8.25E-19  3.42E-19  9.79E-20  3.63E-20
             1.32E-20  3.41E-21  1.22E-21  4.37E-22  1.16E-22  4.33E-23  1.65E-23  4.65E-24  1.77E-24
    16       2.88E-17  1.96E-17  1.11E-17  6.68E-18  3.69E-18  1.45E-18  6.38E-19  2.61E-19  7.36E-20  2.72E-20
             9.84E-21  2.53E-21  9.03E-22  3.23E-22  8.44E-23  3.12E-23  1.17E-23  3.21E-24  1.20E-24
    17       2.09E-17  1.40E-17  7.71E-18  4.52E-18  2.42E-18  9.10E-19  3.91E-19  1.56E-19  4.33E-20  1.58E-20
             5.71E-21  1.46E-21  5.20E-22  1.85E-22  4.78E-23  1.73E-23  6.35E-24  1.69E-24  6.19E-25
    18       1.61E-17  1.07E-17  5.69E-18  3.24E-18  1.68E-18  6.05E-19  2.53E-19  9.95E-20  2.71E-20  9.88E-21
             3.55E-21  9.06E-22  3.22E-22  1.14E-22  2.93E-23  1.05E-23  3.80E-24  9.93E-25  3.59E-25
    19       1.28E-17  8.35E-18  4.34E-18  2.40E-18  1.21E-18  4.18E-19  1.71E-19  6.63E-20  1.79E-20  6.47E-21
             2.32E-21  5.91E-22  2.10E-22  7.44E-23  1.90E-23  6.77E-24  2.43E-24  6.28E-25  2.25E-25
    20       9.24E-18  5.93E-18  2.97E-18  1.58E-18  7.64E-19  2.53E-19  1.01E-19  3.85E-20  1.02E-20  3.68E-21
             1.32E-21  3.35E-22  1.19E-22  4.21E-23  1.07E-23  3.80E-24  1.35E-24  3.46E-25  1.23E-25
    21       6.19E-18  3.88E-18  1.85E-18  9.48E-19  4.39E-19  1.39E-19  5.42E-20  2.03E-20  5.33E-21  1.91E-21
             6.81E-22  1.73E-22  6.12E-23  2.17E-23  5.50E-24  1.95E-24  6.92E-25  1.76E-25  6.25E-26
    22       3.67E-18  2.22E-18  9.92E-19  4.81E-19  2.12E-19  6.40E-20  2.43E-20  8.96E-21  2.33E-21  8.32E-22
             2.96E-22  7.50E-23  2.65E-23  9.39E-24  2.38E-24  8.42E-25  2.98E-25  7.56E-26  2.68E-26
    23       2.70E-18  1.59E-18  6.82E-19  3.20E-19  1.38E-19  4.05E-20  1.52E-20  5.57E-21  1.44E-21  5.13E-22
             1.82E-22  4.62E-23  1.64E-23  5.79E-24  1.46E-24  5.18E-25  1.83E-25  4.65E-26  1.64E-26
    24       1.71E-18  9.66E-19  3.92E-19  1.77E-19  7.35E-20  2.10E-20  7.80E-21  2.83E-21  7.29E-22  2.59E-22
             9.19E-23  2.33E-23  8.24E-24  2.91E-24  7.38E-25  2.61E-25  9.23E-26  2.34E-26  8.27E-27
    25       1.34E-18  7.39E-19  2.90E-19  1.28E-19  5.21E-20  1.47E-20  5.41E-21  1.96E-21  5.03E-22  1.79E-22
             6.33E-23  1.60E-23  5.67E-24  2.01E-24  5.08E-25  1.80E-25  6.35E-26  1.61E-26  5.68E-27
    26       9.47E-19  5.07E-19  1.90E-19  8.14E-20  3.25E-20  9.00E-21  3.29E-21  1.18E-21  3.03E-22  1.08E-22
             3.81E-23  9.66E-24  3.42E-24  1.21E-24  3.06E-25  1.08E-25  3.82E-26  9.67E-27  3.42E-27
    27       6.87E-19  3.57E-19  1.29E-19  5.39E-20  2.12E-20  5.78E-21  2.10E-21  7.54E-22  1.93E-22  6.83E-23
             2.42E-23  6.13E-24  2.17E-24  7.66E-25  1.94E-25  6.86E-26  2.42E-26  6.13E-27  2.17E-27
    28       4.42E-19  2.21E-19  7.59E-20  3.09E-20  1.19E-20  3.20E-21  1.16E-21  4.14E-22  1.05E-22  3.74E-23
             1.32E-23  3.35E-24  1.18E-24  4.19E-25  1.06E-25  3.74E-26  1.32E-26  3.35E-27  1.18E-27
    29       1.81E-20  8.65E-21  2.84E-21  1.13E-21  4.27E-22  1.13E-22  4.07E-23  1.45E-23  3.70E-24  1.31E-24
             4.63E-25  1.17E-25  4.15E-26  1.47E-26  3.71E-27  1.31E-27  4.64E-28  1.17E-28  4.15E-29
    30       8.66E-21  3.91E-21  1.21E-21  4.65E-22  1.73E-22  4.51E-23  1.61E-23  5.74E-24  1.46E-24  5.16E-25
             1.82E-25  4.62E-26  1.63E-26  5.77E-27  1.46E-27  5.16E-28  1.83E-28  4.62E-29  1.63E-29
    31       5.20E-21  2.27E-21  6.77E-22  2.56E-22  9.41E-23  2.44E-23  8.71E-24  3.09E-24  7.85E-25  2.78E-25
             9.82E-26  2.49E-26  8.79E-27  3.11E-27  7.86E-28  2.78E-28  9.83E-29  2.49E-29  8.79E-30
    32       2.48E-21  1.03E-21  2.96E-22  1.10E-22  3.99E-23  1.03E-23  3.66E-24  1.30E-24  3.29E-25  1.16E-25
             4.11E-26  1.04E-26  3.68E-27  1.30E-27  3.29E-28  1.16E-28  4.11E-29  1.04E-29  3.68E-30
    33       1.41E-21  5.70E-22  1.59E-22  5.85E-23  2.11E-23  5.42E-24  1.92E-24  6.82E-25  1.73E-25  6.11E-26
             2.16E-26  5.47E-27  1.93E-27  6.83E-28  1.73E-28  6.11E-29  2.16E-29  5.47E-30  1.93E-30
    34       6.07E-22  2.37E-22  6.44E-23  2.34E-23  8.39E-24  2.14E-24  7.59E-25  2.69E-25  6.81E-26  2.41E-26
             8.51E-27  2.15E-27  7.61E-28  2.69E-28  6.81E-29  2.41E-29  8.51E-30  2.15E-30  7.61E-31
    35       3.14E-22  1.20E-22  3.21E-23  1.16E-23  4.13E-24  1.05E-24  3.73E-25  1.32E-25  3.34E-26  1.18E-26
             4.18E-27  1.06E-27  3.73E-28  1.32E-28  3.34E-29  1.18E-29  4.18E-30  1.06E-30  3.73E-31
    36       1.13E-22  4.23E-23  1.11E-23  3.97E-24  1.41E-24  3.58E-25  1.27E-25  4.49E-26  1.14E-26  4.02E-27
             1.42E-27  3.59E-28  1.27E-28  4.49E-29  1.14E-29  4.02E-30  1.42E-30  3.59E-31  1.27E-31
    37       5.69E-23  2.09E-23  5.44E-24  1.94E-24  6.89E-25  1.75E-25  6.19E-26  2.19E-26  5.54E-27  1.96E-27
             6.93E-28  1.75E-28  6.20E-29  2.19E-29  5.54E-30  1.96E-30  6.93E-31  1.75E-31  6.20E-32
    38       2.02E-23  7.34E-24  1.89E-24  6.71E-25  2.38E-25  6.03E-26  2.13E-26  7.55E-27  1.91E-27  6.75E-28
             2.39E-28  6.04E-29  2.14E-29  7.55E-30  1.91E-30  6.75E-31  2.39E-31  6.04E-32  2.14E-32
    39       9.88E-24  3.56E-24  9.10E-25  3.23E-25  1.14E-25  2.90E-26  1.02E-26  3.62E-27  9.17E-28  3.24E-28
             1.15E-28  2.90E-29  1.03E-29  3.62E-30  9.17E-31  3.24E-31  1.15E-31  2.90E-32  1.03E-32
    40       3.39E-24  1.21E-24  3.07E-25  1.09E-25  3.85E-26  9.74E-27  3.45E-27  1.22E-27  3.08E-28  1.09E-28
             3.85E-29  9.75E-30  3.45E-30  1.22E-30  3.08E-31  1.09E-31  3.85E-32  9.75E-33  3.45E-33
    41       2.04E-24  7.25E-25  1.84E-25  6.52E-26  2.31E-26  5.84E-27  2.06E-27  7.30E-28  1.85E-28  6.53E-29
             2.31E-29  5.84E-30  2.06E-30  7.30E-31  1.85E-31  6.53E-32  2.31E-32  5.84E-33  2.06E-33
    42       9.87E-25  3.50E-25  8.85E-26  3.13E-26  1.11E-26  2.80E-27  9.90E-28  3.50E-28  8.85E-29  3.13E-29
             1.11E-29  2.80E-30  9.90E-31  3.50E-31  8.85E-32  3.13E-32  1.11E-32  2.80E-33  9.90E-34

                                                                                              -----------------
                                                                                              SYS= 2  SPNSYS= 3
   IREP
   ----
     3       1.89E-14  1.33E-14  8.39E-15  5.90E-15  4.13E-15  2.53E-15  1.70E-15  1.10E-15  5.81E-16  3.50E-16
             2.31E-16  1.84E-16  1.81E-16  1.75E-16  1.41E-16  9.98E-17  6.04E-17  2.52E-17  1.14E-17
     4       2.99E-15  2.11E-15  1.32E-15  9.27E-16  6.41E-16  3.82E-16  2.47E-16  1.51E-16  6.93E-17  3.51E-17
             1.72E-17  7.80E-18  5.46E-18  4.42E-18  3.23E-18  2.22E-18  1.33E-18  5.50E-19  2.49E-19
     5       9.81E-16  6.91E-16  4.32E-16  3.00E-16  2.05E-16  1.18E-16  7.33E-17  4.21E-17  1.76E-17  8.18E-18
             3.59E-18  1.24E-18  6.58E-19  4.25E-19  2.69E-19  1.78E-19  1.04E-19  4.26E-20  1.92E-20
     6       4.55E-16  3.20E-16  1.99E-16  1.37E-16  9.22E-17  5.12E-17  3.04E-17  1.65E-17  6.36E-18  2.80E-18
             1.16E-18  3.53E-19  1.58E-19  8.32E-20  4.38E-20  2.71E-20  1.54E-20  6.18E-21  2.77E-21
     7       2.56E-16  1.79E-16  1.11E-16  7.56E-17  4.99E-17  2.66E-17  1.51E-17  7.83E-18  2.83E-18  1.19E-18
             4.74E-19  1.36E-19  5.51E-20  2.52E-20  1.10E-20  6.26E-21  3.39E-21  1.32E-21  5.87E-22
     8       1.61E-16  1.13E-16  6.93E-17  4.67E-17  3.03E-17  1.55E-17  8.46E-18  4.19E-18  1.44E-18  5.86E-19
             2.27E-19  6.28E-20  2.42E-20  1.01E-20  3.77E-21  1.95E-21  9.98E-22  3.74E-22  1.63E-22
     9       1.10E-16  7.70E-17  4.68E-17  3.12E-17  1.98E-17  9.74E-18  5.12E-18  2.44E-18  8.03E-19  3.20E-19
             1.22E-19  3.29E-20  1.23E-20  4.83E-21  1.61E-21  7.60E-22  3.65E-22  1.30E-22  5.56E-23
    10       7.97E-17  5.54E-17  3.34E-17  2.19E-17  1.37E-17  6.47E-18  3.29E-18  1.52E-18  4.82E-19  1.88E-19
             7.08E-20  1.88E-20  6.92E-21  2.62E-21  7.99E-22  3.51E-22  1.58E-22  5.34E-23  2.23E-23
    11       5.99E-17  4.15E-17  2.48E-17  1.61E-17  9.79E-18  4.47E-18  2.21E-18  9.91E-19  3.06E-19  1.18E-19
             4.38E-20  1.15E-20  4.19E-21  1.55E-21  4.46E-22  1.84E-22  7.84E-23  2.51E-23  1.02E-23
    12       4.66E-17  3.21E-17  1.90E-17  1.21E-17  7.24E-18  3.19E-18  1.53E-18  6.72E-19  2.02E-19  7.70E-20
             2.84E-20  7.43E-21  2.68E-21  9.80E-22  2.72E-22  1.08E-22  4.42E-23  1.35E-23  5.37E-24
    13       3.71E-17  2.55E-17  1.49E-17  9.36E-18  5.48E-18  2.34E-18  1.10E-18  4.72E-19  1.39E-19  5.25E-20
             1.92E-20  5.00E-21  1.80E-21  6.50E-22  1.76E-22  6.76E-23  2.67E-23  7.83E-24  3.04E-24
    14       3.01E-17  2.06E-17  1.19E-17  7.37E-18  4.23E-18  1.75E-18  8.05E-19  3.40E-19  9.85E-20  3.68E-20
             1.34E-20  3.48E-21  1.25E-21  4.48E-22  1.19E-22  4.47E-23  1.72E-23  4.88E-24  1.86E-24
    15       2.31E-17  1.57E-17  8.95E-18  5.47E-18  3.07E-18  1.24E-18  5.57E-19  2.31E-19  6.62E-20  2.46E-20
             8.94E-21  2.31E-21  8.24E-22  2.96E-22  7.76E-23  2.89E-23  1.09E-23  3.03E-24  1.14E-24
    16       1.94E-17  1.32E-17  7.44E-18  4.49E-18  2.48E-18  9.73E-19  4.30E-19  1.76E-19  4.96E-20  1.83E-20
             6.64E-21  1.71E-21  6.09E-22  2.18E-22  5.67E-23  2.08E-23  7.74E-24  2.11E-24  7.83E-25
    17       1.40E-17  9.37E-18  5.15E-18  3.02E-18  1.62E-18  6.09E-19  2.61E-19  1.05E-19  2.90E-20  1.06E-20
             3.83E-21  9.81E-22  3.49E-22  1.24E-22  3.20E-23  1.16E-23  4.21E-24  1.12E-24  4.06E-25
    18       1.07E-17  7.06E-18  3.77E-18  2.15E-18  1.11E-18  4.01E-19  1.68E-19  6.60E-20  1.80E-20  6.56E-21
             2.36E-21  6.02E-22  2.14E-22  7.60E-23  1.94E-23  6.96E-24  2.51E-24  6.53E-25  2.35E-25
    19       8.40E-18  5.49E-18  2.86E-18  1.58E-18  7.94E-19  2.76E-19  1.13E-19  4.37E-20  1.18E-20  4.27E-21
             1.53E-21  3.90E-22  1.38E-22  4.91E-23  1.25E-23  4.46E-24  1.60E-24  4.12E-25  1.47E-25
    20       6.07E-18  3.89E-18  1.95E-18  1.04E-18  5.02E-19  1.67E-19  6.66E-20  2.53E-20  6.74E-21  2.43E-21
             8.67E-22  2.21E-22  7.82E-23  2.77E-23  7.04E-24  2.50E-24  8.90E-25  2.28E-25  8.10E-26
    21       4.07E-18  2.55E-18  1.22E-18  6.24E-19  2.89E-19  9.17E-20  3.58E-20  1.34E-20  3.52E-21  1.26E-21
             4.49E-22  1.14E-22  4.05E-23  1.43E-23  3.63E-24  1.29E-24  4.56E-25  1.16E-25  4.12E-26
    22       2.30E-18  1.39E-18  6.21E-19  3.01E-19  1.33E-19  4.01E-20  1.53E-20  5.63E-21  1.46E-21  5.22E-22
             1.86E-22  4.71E-23  1.67E-23  5.90E-24  1.49E-24  5.29E-25  1.87E-25  4.74E-26  1.68E-26
    23       1.69E-18  9.91E-19  4.26E-19  2.00E-19  8.59E-20  2.53E-20  9.52E-21  3.49E-21  9.02E-22  3.21E-22
             1.14E-22  2.89E-23  1.02E-23  3.62E-24  9.17E-25  3.24E-25  1.15E-25  2.91E-26  1.03E-26
    24       1.12E-18  6.33E-19  2.57E-19  1.16E-19  4.83E-20  1.38E-20  5.13E-21  1.86E-21  4.79E-22  1.70E-22
             6.04E-23  1.53E-23  5.42E-24  1.92E-24  4.85E-25  1.72E-25  6.07E-26  1.54E-26  5.43E-27
    25       8.76E-19  4.84E-19  1.90E-19  8.37E-20  3.42E-20  9.63E-21  3.55E-21  1.28E-21  3.30E-22  1.17E-22
             4.15E-23  1.05E-23  3.72E-24  1.32E-24  3.33E-25  1.18E-25  4.17E-26  1.05E-26  3.73E-27
    26       6.19E-19  3.31E-19  1.24E-19  5.32E-20  2.13E-20  5.89E-21  2.15E-21  7.76E-22  1.98E-22  7.05E-23
             2.50E-23  6.32E-24  2.24E-24  7.91E-25  2.00E-25  7.08E-26  2.50E-26  6.33E-27  2.24E-27
    27       4.48E-19  2.33E-19  8.40E-20  3.52E-20  1.38E-20  3.77E-21  1.37E-21  4.93E-22  1.26E-22  4.46E-23
             1.58E-23  4.00E-24  1.42E-24  5.01E-25  1.27E-25  4.48E-26  1.58E-26  4.01E-27  1.42E-27
    28       2.88E-19  1.44E-19  4.94E-20  2.01E-20  7.76E-21  2.09E-21  7.54E-22  2.70E-22  6.87E-23  2.44E-23
             8.62E-24  2.18E-24  7.72E-25  2.73E-25  6.91E-26  2.44E-26  8.63E-27  2.18E-27  7.72E-28
    29       1.77E-19  8.47E-20  2.78E-20  1.10E-20  4.17E-21  1.11E-21  3.98E-22  1.42E-22  3.61E-23  1.28E-23
             4.53E-24  1.15E-24  4.05E-25  1.43E-25  3.62E-26  1.28E-26  4.53E-27  1.15E-27  4.05E-28
    30       8.50E-20  3.84E-20  1.19E-20  4.56E-21  1.69E-21  4.42E-22  1.58E-22  5.63E-23  1.43E-23  5.06E-24
             1.79E-24  4.53E-25  1.60E-25  5.66E-26  1.43E-26  5.06E-27  1.79E-27  4.53E-28  1.60E-28
    31       5.12E-20  2.23E-20  6.65E-21  2.52E-21  9.25E-22  2.40E-22  8.56E-23  3.04E-23  7.71E-24  2.73E-24
             9.65E-25  2.44E-25  8.63E-26  3.05E-26  7.72E-27  2.73E-27  9.65E-28  2.44E-28  8.64E-29
