SEQ='N '     NUCCHG= 7                                                  /LS/

   PARENT TERM INDEXING                 BWNP=  11835491.1   NPRNTI= 4   NPRNTF= 4
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2 2P2             (3)1( 4.0)        0.0 
     2          2S2 2P2             (1)2( 2.0)    17957.0 
     3          2S2 2P2             (1)0( 0.0)    32477.5 
     4          2S1 2P3             (5)0( 2.0)    39696.0 

   LS RESOLVED TERM INDEXING            BWNR=  11943486.1   NTRM= 406
   -------------------------
   INDX  INDP   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
             2.43E-20  6.66E-21  2.58E-21  1.07E-21  3.89E-22  1.97E-22  1.01E-22  3.88E-23  1.75E-23
    40       2.99E-16  1.29E-16  4.04E-17  1.65E-17  6.59E-18  1.93E-18  7.49E-19  2.89E-19  8.07E-20  3.05E-20
             1.14E-20  3.12E-21  1.20E-21  4.95E-22  1.78E-22  8.95E-23  4.52E-23  1.70E-23  7.50E-24
    41       2.08E-16  8.83E-17  2.75E-17  1.11E-17  4.43E-18  1.29E-18  4.99E-19  1.92E-19  5.34E-20  2.01E-20
             7.53E-21  2.05E-21  7.90E-22  3.24E-22  1.16E-22  5.80E-23  2.91E-23  1.08E-23  4.71E-24
    42       1.22E-16  5.11E-17  1.57E-17  6.30E-18  2.49E-18  7.20E-19  2.78E-19  1.07E-19  2.96E-20  1.11E-20
             4.15E-21  1.13E-21  4.34E-22  1.78E-22  6.31E-23  3.14E-23  1.59E-23  6.09E-24  2.74E-24

                                                                                              -----------------
                                                                                              SYS= 2  SPNSYS= 4
   IREP
   ----
     2       3.18E-12  2.25E-12  1.42E-12  1.01E-12  7.13E-13  4.53E-13  3.23E-13  2.32E-13  1.53E-13  1.15E-13
             8.94E-14  6.87E-14  5.78E-14  4.69E-14  3.06E-14  1.90E-14  1.03E-14  3.86E-15  1.67E-15
     3       8.13E-13  5.75E-13  3.63E-13  2.56E-13  1.80E-13  1.12E-13  7.67E-14  5.18E-14  2.97E-14  1.93E-14
             1.32E-14  9.28E-15  7.92E-15  6.78E-15  4.94E-15  3.44E-15  2.16E-15  1.02E-15  5.26E-16
     4       7.73E-13  5.46E-13  3.44E-13  2.42E-13  1.69E-13  1.03E-13  6.97E-14  4.53E-14  2.37E-14  1.37E-14
             7.78E-15  4.09E-15  2.95E-15  2.31E-15  1.60E-15  1.10E-15  6.80E-16  3.15E-16  1.60E-16
     5       6.89E-13  4.86E-13  3.06E-13  2.14E-13  1.49E-13  9.02E-14  5.97E-14  3.78E-14  1.88E-14  1.03E-14
             5.41E-15  2.45E-15  1.56E-15  1.12E-15  7.38E-16  4.96E-16  3.03E-16  1.39E-16  7.00E-17
     6       6.07E-13  4.28E-13  2.69E-13  1.88E-13  1.30E-13  7.76E-14  5.04E-14  3.11E-14  1.49E-14  7.84E-15
             3.94E-15  1.63E-15  9.56E-16  6.43E-16  4.04E-16  2.67E-16  1.62E-16  7.34E-17  3.68E-17
     7       5.38E-13  3.79E-13  2.38E-13  1.66E-13  1.14E-13  6.69E-14  4.27E-14  2.57E-14  1.19E-14  6.07E-15
             2.96E-15  1.16E-15  6.41E-16  4.10E-16  2.48E-16  1.61E-16  9.69E-17  4.35E-17  2.18E-17
     8       4.81E-13  3.39E-13  2.12E-13  1.47E-13  1.00E-13  5.81E-14  3.64E-14  2.15E-14  9.58E-15  4.80E-15
             2.28E-15  8.55E-16  4.54E-16  2.79E-16  1.62E-16  1.04E-16  6.20E-17  2.77E-17  1.38E-17
     9       4.34E-13  3.06E-13  1.90E-13  1.32E-13  8.93E-14  5.08E-14  3.13E-14  1.81E-14  7.85E-15  3.85E-15
             1.79E-15  6.53E-16  3.36E-16  2.00E-16  1.13E-16  7.16E-17  4.23E-17  1.88E-17  9.35E-18
    10       3.95E-13  2.78E-13  1.73E-13  1.19E-13  8.00E-14  4.48E-14  2.71E-14  1.54E-14  6.51E-15  3.14E-15
             1.44E-15  5.11E-16  2.56E-16  1.48E-16  8.22E-17  5.16E-17  3.02E-17  1.33E-17  6.61E-18
    11       3.62E-13  2.54E-13  1.58E-13  1.08E-13  7.20E-14  3.97E-14  2.37E-14  1.32E-14  5.46E-15  2.59E-15
             1.17E-15  4.09E-16  2.01E-16  1.14E-16  6.19E-17  3.88E-17  2.29E-17  1.01E-17  4.97E-18
    12       3.34E-13  2.34E-13  1.45E-13  9.86E-14  6.53E-14  3.54E-14  2.08E-14  1.14E-14  4.62E-15  2.17E-15
             9.71E-16  3.32E-16  1.60E-16  8.89E-17  4.73E-17  2.93E-17  1.71E-17  7.48E-18  3.70E-18
    13       3.10E-13  2.17E-13  1.33E-13  9.04E-14  5.94E-14  3.17E-14  1.84E-14  9.92E-15  3.95E-15  1.83E-15
             8.13E-16  2.74E-16  1.30E-16  7.11E-17  3.75E-17  2.31E-17  1.34E-17  5.84E-18  2.88E-18
    14       2.89E-13  2.02E-13  1.24E-13  8.34E-14  5.43E-14  2.85E-14  1.63E-14  8.69E-15  3.41E-15  1.57E-15
             6.88E-16  2.29E-16  1.08E-16  5.83E-17  3.02E-17  1.84E-17  1.06E-17  4.62E-18  2.27E-18
    15       2.70E-13  1.88E-13  1.15E-13  7.70E-14  4.97E-14  2.57E-14  1.45E-14  7.64E-15  2.95E-15  1.35E-15
             5.87E-16  1.94E-16  9.01E-17  4.79E-17  2.44E-17  1.48E-17  8.56E-18  3.72E-18  1.83E-18
    16       2.54E-13  1.77E-13  1.07E-13  7.16E-14  4.58E-14  2.34E-14  1.30E-14  6.77E-15  2.58E-15  1.17E-15
             5.05E-16  1.65E-16  7.62E-17  4.01E-17  2.02E-17  1.22E-17  7.02E-18  3.04E-18  1.49E-18
    17       2.26E-13  1.57E-13  9.45E-14  6.22E-14  3.92E-14  1.94E-14  1.06E-14  5.39E-15  2.01E-15  8.93E-16
             3.82E-16  1.23E-16  5.59E-17  2.89E-17  1.43E-17  8.55E-18  4.89E-18  2.11E-18  1.01E-18
    18       2.04E-13  1.41E-13  8.40E-14  5.47E-14  3.39E-14  1.64E-14  8.76E-15  4.38E-15  1.60E-15  7.03E-16
             2.98E-16  9.48E-17  4.25E-17  2.16E-17  1.05E-17  6.24E-18  3.55E-18  1.52E-18  7.18E-19
    19       1.85E-13  1.28E-13  7.54E-14  4.85E-14  2.96E-14  1.40E-14  7.34E-15  3.61E-15  1.30E-15  5.64E-16
             2.37E-16  7.46E-17  3.31E-17  1.66E-17  7.94E-18  4.68E-18  2.66E-18  1.14E-18  5.55E-19
    20       1.63E-13  1.11E-13  6.47E-14  4.09E-14  2.44E-14  1.12E-14  5.73E-15  2.77E-15  9.72E-16  4.18E-16
             1.74E-16  5.40E-17  2.36E-17  1.17E-17  5.46E-18  3.20E-18  1.80E-18  7.69E-19  3.72E-19
    21       1.39E-13  9.44E-14  5.37E-14  3.32E-14  1.93E-14  8.52E-15  4.26E-15  2.01E-15  6.90E-16  2.93E-16
             1.21E-16  3.69E-17  1.60E-17  7.75E-18  3.55E-18  2.06E-18  1.15E-18  4.88E-19  2.35E-19
    22       1.14E-13  7.58E-14  4.19E-14  2.51E-14  1.41E-14  5.94E-15  2.88E-15  1.32E-15  4.43E-16  1.85E-16
             7.52E-17  2.27E-17  9.67E-18  4.60E-18  2.06E-18  1.18E-18  6.55E-19  2.75E-19  1.31E-19
    23       1.01E-13  6.65E-14  3.59E-14  2.11E-14  1.16E-14  4.78E-15  2.28E-15  1.04E-15  3.41E-16  1.42E-16
             5.72E-17  1.71E-17  7.24E-18  3.41E-18  1.51E-18  8.56E-19  4.74E-19  1.98E-19  9.40E-20
    24       8.54E-14  5.55E-14  2.92E-14  1.67E-14  8.94E-15  3.56E-15  1.66E-15  7.43E-16  2.41E-16  9.89E-17
             3.96E-17  1.18E-17  4.93E-18  2.29E-18  9.96E-19  5.60E-19  3.08E-19  1.28E-19  6.02E-20
    25       7.72E-14  4.97E-14  2.56E-14  1.44E-14  7.60E-15  2.97E-15  1.37E-15  6.07E-16  1.95E-16  7.97E-17
             3.18E-17  9.39E-18  3.91E-18  1.81E-18  7.78E-19  4.36E-19  2.39E-19  9.87E-20  4.62E-20
    26       6.71E-14  4.25E-14  2.13E-14  1.17E-14  6.07E-15  2.32E-15  1.05E-15  4.61E-16  1.46E-16  5.93E-17
             2.36E-17  6.91E-18  2.86E-18  1.31E-18  5.58E-19  3.10E-19  1.70E-19  6.94E-20  3.22E-20
    27       5.89E-14  3.67E-14  1.80E-14  9.72E-15  4.93E-15  1.84E-15  8.29E-16  3.59E-16  1.13E-16  4.55E-17
             1.80E-17  5.25E-18  2.16E-18  9.83E-19  4.14E-19  2.29E-19  1.24E-19  5.04E-20  2.32E-20
    28       4.92E-14  3.00E-14  1.42E-14  7.49E-15  3.71E-15  1.35E-15  5.99E-16  2.56E-16  7.94E-17  3.18E-17
             1.25E-17  3.63E-18  1.48E-18  6.69E-19  2.78E-19  1.53E-19  8.24E-20  3.30E-20  1.51E-20
    29       4.03E-14  2.40E-14  1.09E-14  5.61E-15  2.72E-15  9.66E-16  4.21E-16  1.78E-16  5.46E-17  2.17E-17
             8.50E-18  2.45E-18  9.96E-19  4.45E-19  1.83E-19  9.96E-20  5.37E-20  2.20E-20  1.03E-20
    30       2.97E-14  1.70E-14  7.36E-15  3.64E-15  1.71E-15  5.88E-16  2.51E-16  1.05E-16  3.16E-17  1.25E-17
             4.84E-18  1.38E-18  5.58E-19  2.46E-19  9.93E-20  5.36E-20  2.87E-20  1.16E-20  5.40E-21
    31       2.39E-14  1.33E-14  5.58E-15  2.70E-15  1.24E-15  4.19E-16  1.77E-16  7.31E-17  2.19E-17  8.60E-18
             3.33E-18  9.46E-19  3.80E-19  1.66E-19  6.64E-20  3.56E-20  1.90E-20  7.61E-21  3.50E-21
    32       1.73E-14  9.30E-15  3.72E-15  1.75E-15  7.87E-16  2.59E-16  1.08E-16  4.40E-17  1.30E-17  5.08E-18
             1.96E-18  5.52E-19  2.20E-19  9.57E-20  3.76E-20  2.00E-20  1.06E-20  4.17E-21  1.89E-21
    33       1.34E-14  7.03E-15  2.73E-15  1.26E-15  5.56E-16  1.80E-16  7.43E-17  3.00E-17  8.83E-18  3.43E-18
             1.32E-18  3.70E-19  1.47E-19  6.35E-20  2.47E-20  1.30E-20  6.84E-21  2.66E-21  1.19E-21
    34       9.13E-15  4.60E-15  1.71E-15  7.69E-16  3.33E-16  1.05E-16  4.30E-17  1.72E-17  5.01E-18  1.94E-18
             7.40E-19  2.07E-19  8.17E-20  3.50E-20  1.34E-20  7.03E-21  3.69E-21  1.47E-21  6.80E-22
    35       6.69E-15  3.28E-15  1.19E-15  5.23E-16  2.23E-16  6.98E-17  2.82E-17  1.12E-17  3.24E-18  1.25E-18
             4.75E-19  1.32E-19  5.21E-20  2.22E-20  8.42E-21  4.39E-21  2.29E-21  9.04E-22  4.13E-22
    36       4.07E-15  1.93E-15  6.69E-16  2.88E-16  1.21E-16  3.70E-17  1.48E-17  5.84E-18  1.67E-18  6.40E-19
             2.42E-19  6.72E-20  2.63E-20  1.11E-20  4.16E-21  2.15E-21  1.11E-21  4.29E-22  1.92E-22
    37       2.88E-15  1.33E-15  4.52E-16  1.92E-16  7.97E-17  2.41E-17  9.59E-18  3.76E-18  1.07E-18  4.09E-19
             1.54E-19  4.27E-20  1.66E-20  6.99E-21  2.60E-21  1.33E-21  6.82E-22  2.59E-22  1.15E-22
    38       1.69E-15  7.57E-16  2.49E-16  1.04E-16  4.25E-17  1.27E-17  5.00E-18  1.95E-18  5.50E-19  2.09E-19
             7.87E-20  2.16E-20  8.40E-21  3.50E-21  1.29E-21  6.54E-22  3.36E-22  1.31E-22  5.99E-23
    39       1.13E-15  5.00E-16  1.61E-16  6.66E-17  2.70E-17  7.97E-18  3.13E-18  1.21E-18  3.41E-19  1.29E-19
             4.85E-20  1.33E-20  5.15E-21  2.14E-21  7.78E-22  3.94E-22  2.01E-22  7.76E-23  3.49E-23
    40       5.98E-16  2.57E-16  8.09E-17  3.29E-17  1.32E-17  3.85E-18  1.50E-18  5.78E-19  1.61E-19  6.09E-20
             2.28E-20  6.24E-21  2.40E-21  9.91E-22  3.57E-22  1.79E-22  9.04E-23  3.40E-23  1.50E-23
    41       4.15E-16  1.77E-16  5.50E-17  2.22E-17  8.85E-18  2.57E-18  9.98E-19  3.83E-19  1.07E-19  4.03E-20
             1.51E-20  4.11E-21  1.58E-21  6.49E-22  2.32E-22  1.16E-22  5.81E-23  2.16E-23  9.41E-24
    42       2.43E-16  1.02E-16  3.14E-17  1.26E-17  4.99E-18  1.44E-18  5.56E-19  2.13E-19  5.92E-20  2.23E-20
             8.31E-21  2.26E-21  8.68E-22  3.55E-22  1.26E-22  6.28E-23  3.17E-23  1.22E-23  5.48E-24


 -----------------------------------------
 PRTF= 2  TRMPRT= (1D)  SPNPRT= 1  NSYS= 1
                                                                                              -----------------
                                                                                              SYS= 1  SPNSYS= 2
   IREP
   ----
     3       2.12E-21  1.64E-21  1.36E-21  1.51E-21  2.46E-21  8.91E-21  3.22E-20  1.30E-19  8.43E-19  3.06E-18
             8.84E-18  2.34E-17  3.55E-17  4.18E-17  3.62E-17  2.56E-17  1.52E-17  6.12E-18  2.73E-18



 --------------------------------
 PRTI= 2  TRMPRT= (1D)  SPNPRT= 1

   INDX TE=  1.00E+01  2.00E+01  5.00E+01  1.00E+02  2.00E+02  5.00E+02  1.00E+03  2.00E+03  5.00E+03  1.00E+04
   ---- ---  2.00E+04  5.00E+04  1.00E+05  2.00E+05  5.00E+05  1.00E+06  2.00E+06  5.00E+06  1.00E+07
     2       6.41E-12  4.54E-12  2.87E-12  2.03E-12  1.44E-12  9.14E-13  6.51E-13  4.67E-13  3.09E-13  2.32E-13
             1.82E-13  1.42E-13  1.21E-13  9.96E-14  6.59E-14  4.10E-14  2.22E-14  8.27E-15  3.53E-15
     3       1.69E-12  1.19E-12  7.54E-13  5.34E-13  3.78E-13  2.40E-13  1.71E-13  1.23E-13  8.18E-14  6.21E-14
             4.95E-14  3.99E-14  3.52E-14  3.00E-14  2.06E-14  1.31E-14  7.19E-15  2.71E-15  1.16E-15
    10       3.28E-14  2.32E-14  1.46E-14  1.03E-14  7.26E-15  4.53E-15  3.14E-15  2.17E-15  1.35E-15  1.00E-15
             7.92E-16  6.18E-16  5.09E-16  3.98E-16  2.49E-16  1.52E-16  8.25E-17  3.11E-17  1.34E-17
    11       1.62E-14  1.14E-14  7.22E-15  5.09E-15  3.58E-15  2.23E-15  1.55E-15  1.07E-15  6.73E-16  5.02E-16
             4.03E-16  3.22E-16  2.70E-16  2.14E-16  1.35E-16  8.34E-17  4.53E-17  1.71E-17  7.39E-18
    12       8.49E-15  6.02E-15  3.83E-15  2.74E-15  1.98E-15  1.33E-15  1.03E-15  8.74E-16  8.43E-16  9.45E-16
             1.13E-15  1.40E-15  1.57E-15  1.66E-15  1.64E-15  1.47E-15  1.19E-15  7.32E-16  4.35E-16
    16       1.24E-17  8.78E-18  5.52E-18  3.87E-18  2.69E-18  1.62E-18  1.07E-18  6.66E-19  3.17E-19  1.63E-19
             7.60E-20  2.45E-20  9.72E-21  3.70E-21  9.90E-22  3.59E-22  1.29E-22  3.31E-23  1.17E-23
    19       8.08E-17  5.71E-17  3.59E-17  2.52E-17  1.75E-17  1.06E-17  6.94E-18  4.33E-18  2.07E-18  1.06E-18
             4.95E-19  1.60E-19  6.34E-20  2.41E-20  6.46E-21  2.34E-21  8.42E-22  2.16E-22  7.67E-23
    21       2.14E-18  1.51E-18  9.52E-19  6.67E-19  4.64E-19  2.80E-19  1.84E-19  1.15E-19  5.49E-20  2.82E-20
             1.32E-20  4.26E-21  1.69E-21  6.43E-22  1.72E-22  6.25E-23  2.25E-23  5.76E-24  2.05E-24
    25       7.78E-15  5.49E-15  3.44E-15  2.41E-15  1.66E-15  9.88E-16  6.38E-16  3.90E-16  1.88E-16  1.05E-16
             6.05E-17  3.35E-17  2.34E-17  1.66E-17  9.82E-18  5.89E-18  3.16E-18  1.18E-18  5.08E-19
    26       3.68E-15  2.60E-15  1.63E-15  1.14E-15  7.88E-16  4.68E-16  3.02E-16  1.85E-16  8.92E-17  4.99E-17
             2.90E-17  1.62E-17  1.14E-17  8.19E-18  4.87E-18  2.93E-18  1.57E-18  5.90E-19  2.54E-19
    30       7.89E-18  5.56E-18  3.49E-18  2.43E-18  1.67E-18  9.83E-19  6.24E-19  3.70E-19  1.62E-19  7.75E-20
             3.40E-20  1.03E-20  3.95E-21  1.47E-21  3.86E-22  1.39E-22  4.95E-23  1.26E-23  4.47E-24
    33       4.96E-17  3.50E-17  2.19E-17  1.53E-17  1.05E-17  6.19E-18  3.93E-18  2.33E-18  1.02E-18  4.88E-19
             2.14E-19  6.50E-20  2.49E-20  9.26E-21  2.43E-21  8.74E-22  3.12E-22  7.95E-23  2.82E-23
    41       1.29E-18  9.07E-19  5.69E-19  3.97E-19  2.73E-19  1.60E-19  1.02E-19  6.04E-20  2.64E-20  1.27E-20
             5.57E-21  1.69E-21  6.47E-22  2.41E-22  6.32E-23  2.27E-23  8.11E-24  2.07E-24  7.33E-25
    45       1.08E-13  7.62E-14  4.81E-14  3.40E-14  2.40E-14  1.51E-14  1.06E-14  7.53E-15  5.09E-15  4.26E-15
             4.05E-15  4.17E-15  4.12E-15  3.71E-15  2.62E-15  1.69E-15  9.50E-16  3.68E-16  1.60E-16
    46       3.34E-15  2.35E-15  1.47E-15  1.02E-15  6.93E-16  3.95E-16  2.42E-16  1.37E-16  5.69E-17  2.71E-17
             1.27E-17  5.10E-18  2.87E-18  1.76E-18  9.38E-19  5.43E-19  2.86E-19  1.06E-19  4.53E-20
    47       1.58E-15  1.11E-15  6.94E-16  4.81E-16  3.27E-16  1.87E-16  1.14E-16  6.48E-17  2.69E-17  1.29E-17
             6.05E-18  2.43E-18  1.37E-18  8.46E-19  4.53E-19  2.63E-19  1.39E-19  5.13E-20  2.20E-20
    51       4.35E-18  3.06E-18  1.91E-18  1.32E-18  8.99E-19  5.11E-19  3.12E-19  1.75E-19  7.07E-20  3.20E-20
             1.34E-20  3.88E-21  1.45E-21  5.32E-22  1.38E-22  4.93E-23  1.75E-23  4.45E-24  1.58E-24
    60       2.71E-17  1.91E-17  1.19E-17  8.24E-18  5.60E-18  3.18E-18  1.94E-18  1.09E-18  4.41E-19  1.99E-19
             8.34E-20  2.42E-20  9.05E-21  3.31E-21  8.60E-22  3.07E-22  1.09E-22  2.78E-23  9.83E-24
    72       1.84E-15  1.29E-15  8.01E-16  5.50E-16  3.67E-16  2.01E-16  1.17E-16  6.25E-17  2.36E-17  1.04E-17
             4.38E-18  1.44E-18  6.76E-19  3.52E-19  1.63E-19  8.92E-20  4.56E-20  1.65E-20  7.02E-21
    73       8.69E-16  6.10E-16  3.79E-16  2.60E-16  1.74E-16  9.52E-17  5.56E-17  2.96E-17  1.12E-17  4.91E-18
             2.08E-18  6.84E-19  3.22E-19  1.68E-19  7.80E-20  4.28E-20  2.19E-20  7.94E-21  3.37E-21
    77       2.56E-18  1.80E-18  1.12E-18  7.67E-19  5.13E-19  2.81E-19  1.65E-19  8.81E-20  3.32E-20  1.44E-20
             5.81E-21  1.63E-21  6.01E-22  2.18E-22  5.60E-23  2.00E-23  7.08E-24  1.80E-24  6.36E-25
    92       1.59E-17  1.12E-17  6.93E-18  4.76E-18  3.18E-18  1.74E-18  1.02E-18  5.46E-19  2.06E-19  8.91E-20
             3.60E-20  1.01E-20  3.72E-21  1.35E-21  3.48E-22  1.24E-22  4.39E-23  1.11E-23  3.95E-24
   104       1.15E-15  8.09E-16  4.99E-16  3.39E-16  2.22E-16  1.17E-16  6.51E-17  3.30E-17  1.16E-17  4.85E-18
             1.94E-18  5.73E-19  2.40E-19  1.09E-19  4.31E-20  2.19E-20  1.07E-20  3.75E-21  1.57E-21
   105       5.47E-16  3.84E-16  2.37E-16  1.61E-16  1.05E-16  5.53E-17  3.09E-17  1.56E-17  5.51E-18  2.30E-18
             9.19E-19  2.72E-19  1.14E-19  5.18E-20  2.06E-20  1.05E-20  5.11E-21  1.79E-21  7.52E-22
   109       1.63E-18  1.14E-18  7.04E-19  4.79E-19  3.15E-19  1.66E-19  9.34E-20  4.78E-20  1.70E-20  7.11E-21
             2.80E-21  7.66E-22  2.80E-22  1.01E-22  2.58E-23  9.17E-24  3.25E-24  8.24E-25  2.92E-25
   124       1.01E-17  7.06E-18  4.35E-18  2.96E-18  1.95E-18  1.03E-18  5.78E-19  2.95E-19  1.05E-19  4.40E-20
             1.73E-20  4.74E-21  1.73E-21  6.23E-22  1.60E-22  5.68E-23  2.01E-23  5.10E-24  1.80E-24
   142       7.91E-16  5.53E-16  3.38E-16  2.27E-16  1.46E-16  7.34E-17  3.93E-17  1.91E-17  6.38E-18  2.57E-18
             9.96E-19  2.79E-19  1.09E-19  4.50E-20  1.55E-20  7.22E-21  3.33E-21  1.12E-21  4.59E-22
   143       3.75E-16  2.62E-16  1.61E-16  1.08E-16  6.93E-17  3.49E-17  1.87E-17  9.07E-18  3.03E-18  1.22E-18
             4.73E-19  1.32E-19  5.18E-20  2.14E-20  7.38E-21  3.44E-21  1.59E-21  5.33E-22  2.19E-22
   145       1.10E-18  7.69E-19  4.71E-19  3.16E-19  2.04E-19  1.04E-19  5.62E-20  2.76E-20  9.40E-21  3.82E-21
             1.47E-21  3.97E-22  1.44E-22  5.16E-23  1.32E-23  4.68E-24  1.66E-24  4.20E-25  1.49E-25
   160       6.80E-18  4.75E-18  2.91E-18  1.96E-18  1.26E-18  6.41E-19  3.47E-19  1.71E-19  5.81E-20  2.36E-20
             9.10E-21  2.45E-21  8.90E-22  3.19E-22  8.15E-23  2.89E-23  1.02E-23  2.59E-24  9.18E-25
   181       1.84E-14  1.30E-14  8.24E-15  5.83E-15  4.12E-15  2.61E-15  1.86E-15  1.35E-15  9.74E-16  8.97E-16
             9.68E-16  1.17E-15  1.26E-15  1.20E-15  8.94E-16  5.90E-16  3.36E-16  1.31E-16  5.75E-17
   183       2.36E-14  1.67E-14  1.06E-14  7.48E-15  5.29E-15  3.36E-15  2.41E-15  1.76E-15  1.31E-15  1.26E-15
             1.44E-15  1.84E-15  2.05E-15  2.00E-15  1.51E-15  1.00E-15  5.72E-16  2.24E-16  9.85E-17
   184       7.81E-17  5.65E-17  3.81E-17  3.00E-17  2.61E-17  2.82E-17  3.87E-17  6.28E-17  1.28E-16  2.04E-16
             2.94E-16  3.99E-16  4.51E-16  4.76E-16  4.66E-16  4.18E-16  3.38E-16  2.07E-16  1.23E-16
   185       2.87E-13  2.03E-13  1.28E-13  9.01E-14  6.32E-14  3.91E-14  2.67E-14  1.77E-14  9.53E-15  5.51E-15
             2.93E-15  1.11E-15  4.90E-16  2.03E-16  5.94E-17  2.26E-17  8.42E-18  2.22E-18  8.01E-19
   186       1.98E-13  1.40E-13  8.82E-14  6.21E-14  4.36E-14  2.70E-14  1.84E-14  1.22E-14  6.61E-15  3.83E-15
             2.04E-15  7.78E-16  3.43E-16  1.42E-16  4.17E-17  1.59E-17  5.93E-18  1.57E-18  5.64E-19
   187       3.44E-13  2.43E-13  1.53E-13  1.08E-13  7.58E-14  4.70E-14  3.21E-14  2.13E-14  1.16E-14  6.71E-15
             3.59E-15  1.37E-15  6.06E-16  2.52E-16  7.39E-17  2.82E-17  1.05E-17  2.78E-18  1.00E-18
   188       1.11E-13  7.83E-14  4.94E-14  3.48E-14  2.44E-14  1.51E-14  1.04E-14  6.89E-15  3.74E-15  2.18E-15
             1.17E-15  4.48E-16  1.98E-16  8.26E-17  2.42E-17  9.26E-18  3.46E-18  9.14E-19  3.29E-19
   190       3.52E-14  2.49E-14  1.57E-14  1.11E-14  7.77E-15  4.82E-15  3.30E-15  2.20E-15  1.20E-15  7.00E-16
             3.76E-16  1.45E-16  6.44E-17  2.69E-17  7.91E-18  3.02E-18  1.13E-18  2.99E-19  1.08E-19
   191       5.72E-14  4.04E-14  2.55E-14  1.79E-14  1.25E-14  7.64E-15  5.14E-15  3.37E-15  1.91E-15  1.37E-15
             1.19E-15  1.23E-15  1.26E-15  1.16E-15  8.40E-16  5.49E-16  3.10E-16  1.21E-16  5.28E-17
   192       1.60E-14  1.13E-14  7.15E-15  5.03E-15  3.52E-15  2.17E-15  1.47E-15  9.84E-16  5.83E-16  4.44E-16
             4.18E-16  4.71E-16  5.00E-16  4.73E-16  3.48E-16  2.29E-16  1.30E-16  5.07E-17  2.22E-17
   193       2.44E-14  1.73E-14  1.09E-14  7.66E-15  5.37E-15  3.31E-15  2.26E-15  1.51E-15  9.06E-16  6.99E-16
             6.71E-16  7.70E-16  8.24E-16  7.83E-16  5.77E-16  3.80E-16  2.16E-16  8.43E-17  3.69E-17
   194       1.27E-16  8.82E-17  5.30E-17  3.44E-17  2.06E-17  8.67E-18  6.28E-18  1.45E-17  4.58E-17  8.29E-17
             1.24E-16  1.70E-16  1.91E-16  2.00E-16  1.95E-16  1.75E-16  1.41E-16  8.67E-17  5.15E-17
   195       1.75E-13  1.24E-13  7.79E-14  5.49E-14  3.85E-14  2.38E-14  1.63E-14  1.08E-14  5.83E-15  3.38E-15
             1.80E-15  6.84E-16  3.01E-16  1.25E-16  3.65E-17  1.39E-17  5.17E-18  1.37E-18  4.92E-19
   196       1.22E-13  8.59E-14  5.42E-14  3.82E-14  2.68E-14  1.66E-14  1.13E-14  7.53E-15  4.08E-15  2.37E-15
             1.26E-15  4.82E-16  2.12E-16  8.81E-17  2.58E-17  9.82E-18  3.66E-18  9.67E-19  3.48E-19
   197       1.12E-13  7.93E-14  4.99E-14  3.50E-14  2.43E-14  1.47E-14  9.63E-15  6.00E-15  2.86E-15  1.46E-15
             6.77E-16  2.15E-16  8.41E-17  3.15E-17  8.30E-18  2.98E-18  1.06E-18  2.70E-19  9.55E-20
   198       8.71E-14  6.15E-14  3.87E-14  2.71E-14  1.88E-14  1.14E-14  7.47E-15  4.66E-15  2.22E-15  1.13E-15
             5.25E-16  1.67E-16  6.53E-17  2.45E-17  6.44E-18  2.31E-18  8.23E-19  2.09E-19  7.41E-20
   199       2.14E-13  1.51E-13  9.55E-14  6.73E-14  4.72E-14  2.93E-14  2.00E-14  1.33E-14  7.22E-15  4.20E-15
             2.24E-15  8.58E-16  3.79E-16  1.57E-16  4.60E-17  1.76E-17  6.54E-18  1.73E-18  6.23E-19
   200       6.13E-14  4.32E-14  2.72E-14  1.91E-14  1.33E-14  8.00E-15  5.26E-15  3.28E-15  1.56E-15  8.00E-16
             3.71E-16  1.18E-16  4.62E-17  1.73E-17  4.56E-18  1.64E-18  5.83E-19  1.48E-19  5.25E-20
   201       1.34E-13  9.48E-14  5.96E-14  4.18E-14  2.91E-14  1.75E-14  1.15E-14  7.20E-15  3.43E-15  1.75E-15
             8.15E-16  2.59E-16  1.01E-16  3.80E-17  1.00E-17  3.59E-18  1.28E-18  3.25E-19  1.15E-19
   202       3.62E-14  2.55E-14  1.61E-14  1.13E-14  7.83E-15  4.73E-15  3.11E-15  1.94E-15  9.26E-16  4.74E-16
             2.20E-16  7.02E-17  2.75E-17  1.03E-17  2.71E-18  9.73E-19  3.47E-19  8.81E-20  3.12E-20
   203       6.94E-14  4.90E-14  3.09E-14  2.18E-14  1.53E-14  9.49E-15  6.50E-15  4.33E-15  2.36E-15  1.37E-15
             7.35E-16  2.82E-16  1.25E-16  5.18E-17  1.52E-17  5.79E-18  2.16E-18  5.71E-19  2.06E-19
   204       2.23E-14  1.58E-14  9.96E-15  7.02E-15  4.93E-15  3.06E-15  2.10E-15  1.40E-15  7.65E-16  4.47E-16
             2.40E-16  9.24E-17  4.09E-17  1.70E-17  5.00E-18  1.91E-18  7.12E-19  1.88E-19  6.78E-20
