SEQ='C '     NUCCHG= 6                                                  /LS/

   PARENT TERM INDEXING                 BWNP=   8197449.3   NPRNTI= 2   NPRNTF= 2
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          2S2 2P1             (2)1( 2.5)        0.0 
     2          2S1 2P2             (4)1( 5.5)    41056.5 

   LS RESOLVED TERM INDEXING            BWNR=   8280378.5   NTRM= 354
   -------------------------
   INDX  INDP   CODE                 S L   WJ        WNR
   ----  ----   ----                 - -   --  ----------
   214       5.29E-14  3.73E-14  2.35E-14  1.65E-14  1.15E-14  6.91E-15  4.54E-15  2.84E-15  1.35E-15  6.93E-16
             3.22E-16  1.03E-16  4.02E-17  1.51E-17  3.98E-18  1.43E-18  5.08E-19  1.29E-19  4.58E-20
   215       7.18E-14  5.07E-14  3.20E-14  2.26E-14  1.59E-14  9.85E-15  6.76E-15  4.53E-15  2.48E-15  1.46E-15
             7.91E-16  3.07E-16  1.37E-16  5.75E-17  1.70E-17  6.50E-18  2.42E-18  6.38E-19  2.29E-19
   216       1.03E-18  8.06E-19  6.94E-19  7.75E-19  1.12E-18  2.53E-18  5.24E-18  1.07E-17  2.41E-17  3.87E-17
             5.47E-17  7.23E-17  8.03E-17  8.30E-17  7.78E-17  6.64E-17  5.06E-17  2.92E-17  1.67E-17
   217       2.10E-14  1.48E-14  9.33E-15  6.57E-15  4.61E-15  2.87E-15  2.00E-15  1.41E-15  9.59E-16  8.03E-16
             7.34E-16  6.65E-16  5.79E-16  4.55E-16  2.73E-16  1.59E-16  8.24E-17  2.95E-17  1.24E-17
   218       1.22E-14  8.59E-15  5.42E-15  3.82E-15  2.68E-15  1.67E-15  1.16E-15  8.21E-16  5.63E-16  4.74E-16
             4.35E-16  3.97E-16  3.46E-16  2.72E-16  1.63E-16  9.55E-17  4.94E-17  1.77E-17  7.43E-18
   219       2.13E-15  1.50E-15  9.49E-16  6.69E-16  4.70E-16  2.94E-16  2.06E-16  1.47E-16  1.03E-16  8.85E-17
             8.31E-17  7.73E-17  6.80E-17  5.38E-17  3.25E-17  1.90E-17  9.84E-18  3.53E-18  1.48E-18
   220       6.34E-15  4.48E-15  2.83E-15  2.00E-15  1.42E-15  9.00E-16  6.46E-16  4.80E-16  3.68E-16  3.47E-16
             3.53E-16  3.54E-16  3.21E-16  2.59E-16  1.59E-16  9.34E-17  4.86E-17  1.75E-17  7.34E-18
   221       3.35E-15  2.37E-15  1.50E-15  1.06E-15  7.50E-16  4.78E-16  3.46E-16  2.60E-16  2.04E-16  1.97E-16
             2.04E-16  2.08E-16  1.90E-16  1.54E-16  9.48E-17  5.59E-17  2.91E-17  1.05E-17  4.40E-18
   222       3.12E-17  2.14E-17  1.25E-17  7.67E-18  4.20E-18  2.21E-18  4.54E-18  1.06E-17  2.43E-17  3.80E-17
             5.20E-17  6.61E-17  7.17E-17  7.31E-17  6.77E-17  5.77E-17  4.39E-17  2.53E-17  1.44E-17
   223       1.49E-15  1.06E-15  6.68E-16  4.74E-16  3.37E-16  2.16E-16  1.58E-16  1.21E-16  9.98E-17  1.00E-16
             1.07E-16  1.12E-16  1.04E-16  8.47E-17  5.23E-17  3.09E-17  1.61E-17  5.79E-18  2.44E-18
   224       1.16E-13  8.18E-14  5.16E-14  3.64E-14  2.55E-14  1.58E-14  1.08E-14  7.16E-15  3.87E-15  2.25E-15
             1.20E-15  4.60E-16  2.04E-16  8.48E-17  2.49E-17  9.47E-18  3.52E-18  9.25E-19  3.32E-19
   225       4.91E-14  3.47E-14  2.19E-14  1.54E-14  1.08E-14  6.70E-15  4.58E-15  3.04E-15  1.65E-15  9.56E-16
             5.11E-16  1.96E-16  8.69E-17  3.62E-17  1.06E-17  4.05E-18  1.50E-18  3.95E-19  1.42E-19
   226       2.95E-14  2.08E-14  1.31E-14  9.25E-15  6.49E-15  4.02E-15  2.75E-15  1.82E-15  9.87E-16  5.74E-16
             3.07E-16  1.18E-16  5.21E-17  2.17E-17  6.38E-18  2.43E-18  9.02E-19  2.37E-19  8.52E-20
   227       3.37E-14  2.37E-14  1.49E-14  1.03E-14  7.09E-15  4.13E-15  2.58E-15  1.50E-15  6.32E-16  2.92E-16
             1.24E-16  3.59E-17  1.34E-17  4.87E-18  1.26E-18  4.47E-19  1.58E-19  4.02E-20  1.42E-20
   228       2.02E-14  1.42E-14  8.91E-15  6.21E-15  4.26E-15  2.48E-15  1.55E-15  9.01E-16  3.79E-16  1.75E-16
             7.43E-17  2.15E-17  8.03E-18  2.92E-18  7.53E-19  2.68E-19  9.50E-20  2.41E-20  8.52E-21
   229       4.33E-14  3.05E-14  1.91E-14  1.33E-14  9.12E-15  5.31E-15  3.32E-15  1.93E-15  8.13E-16  3.76E-16
             1.59E-16  4.61E-17  1.72E-17  6.26E-18  1.61E-18  5.74E-19  2.04E-19  5.16E-20  1.83E-20
   230       2.60E-14  1.83E-14  1.15E-14  7.98E-15  5.47E-15  3.18E-15  1.99E-15  1.16E-15  4.88E-16  2.26E-16
             9.55E-17  2.77E-17  1.03E-17  3.76E-18  9.68E-19  3.45E-19  1.22E-19  3.10E-20  1.10E-20
   231       5.29E-14  3.73E-14  2.33E-14  1.63E-14  1.11E-14  6.48E-15  4.06E-15  2.36E-15  9.93E-16  4.60E-16
             1.95E-16  5.64E-17  2.10E-17  7.66E-18  1.97E-18  7.02E-19  2.49E-19  6.31E-20  2.23E-20
   232       3.18E-14  2.24E-14  1.40E-14  9.75E-15  6.69E-15  3.89E-15  2.44E-15  1.42E-15  5.96E-16  2.76E-16
             1.17E-16  3.38E-17  1.26E-17  4.59E-18  1.18E-18  4.21E-19  1.49E-19  3.79E-20  1.34E-20
   233       7.88E-14  5.56E-14  3.51E-14  2.47E-14  1.74E-14  1.08E-14  7.38E-15  4.91E-15  2.67E-15  1.56E-15
             8.36E-16  3.22E-16  1.43E-16  5.96E-17  1.75E-17  6.67E-18  2.48E-18  6.53E-19  2.34E-19
   234       5.73E-14  4.04E-14  2.54E-14  1.78E-14  1.24E-14  7.48E-15  4.92E-15  3.06E-15  1.46E-15  7.44E-16
             3.45E-16  1.10E-16  4.28E-17  1.61E-17  4.23E-18  1.52E-18  5.41E-19  1.37E-19  4.87E-20
   235       3.44E-14  2.43E-14  1.53E-14  1.07E-14  7.44E-15  4.49E-15  2.95E-15  1.84E-15  8.74E-16  4.46E-16
             2.07E-16  6.58E-17  2.57E-17  9.64E-18  2.54E-18  9.11E-19  3.24E-19  8.25E-20  2.92E-20
   236       6.56E-14  4.64E-14  2.93E-14  2.06E-14  1.45E-14  8.98E-15  6.15E-15  4.10E-15  2.23E-15  1.30E-15
             6.99E-16  2.69E-16  1.20E-16  4.99E-17  1.47E-17  5.59E-18  2.08E-18  5.47E-19  1.96E-19
   237       1.02E-13  7.23E-14  4.55E-14  3.19E-14  2.22E-14  1.34E-14  8.79E-15  5.48E-15  2.61E-15  1.33E-15
             6.18E-16  1.97E-16  7.68E-17  2.88E-17  7.59E-18  2.72E-18  9.70E-19  2.47E-19  8.73E-20
   238       6.14E-14  4.33E-14  2.73E-14  1.91E-14  1.33E-14  8.02E-15  5.27E-15  3.29E-15  1.56E-15  7.99E-16
             3.70E-16  1.18E-16  4.61E-17  1.73E-17  4.55E-18  1.63E-18  5.82E-19  1.48E-19  5.24E-20
   239       7.80E-14  5.50E-14  3.46E-14  2.43E-14  1.69E-14  1.02E-14  6.71E-15  4.19E-15  2.00E-15  1.02E-15
             4.74E-16  1.51E-16  5.91E-17  2.22E-17  5.84E-18  2.09E-18  7.46E-19  1.90E-19  6.72E-20
   240       4.68E-14  3.30E-14  2.08E-14  1.46E-14  1.01E-14  6.11E-15  4.02E-15  2.51E-15  1.20E-15  6.13E-16
             2.84E-16  9.06E-17  3.54E-17  1.33E-17  3.50E-18  1.26E-18  4.48E-19  1.14E-19  4.03E-20
   241       4.41E-14  3.12E-14  1.97E-14  1.39E-14  9.75E-15  6.06E-15  4.16E-15  2.79E-15  1.53E-15  8.97E-16
             4.84E-16  1.88E-16  8.36E-17  3.50E-17  1.03E-17  3.93E-18  1.46E-18  3.85E-19  1.38E-19
   242       1.42E-17  9.74E-18  5.66E-18  3.49E-18  1.92E-18  1.03E-18  2.23E-18  5.39E-18  1.30E-17  2.11E-17
             2.95E-17  3.85E-17  4.23E-17  4.34E-17  4.04E-17  3.45E-17  2.63E-17  1.51E-17  8.64E-18
   243       1.28E-14  9.02E-15  5.68E-15  3.98E-15  2.77E-15  1.69E-15  1.15E-15  7.80E-16  5.07E-16  4.17E-16
             3.81E-16  3.51E-16  3.08E-16  2.44E-16  1.47E-16  8.59E-17  4.45E-17  1.60E-17  6.71E-18
   244       7.47E-15  5.27E-15  3.32E-15  2.33E-15  1.62E-15  9.89E-16  6.72E-16  4.58E-16  2.99E-16  2.47E-16
             2.27E-16  2.10E-16  1.85E-16  1.46E-16  8.81E-17  5.15E-17  2.67E-17  9.58E-18  4.02E-18
   245       1.34E-15  9.45E-16  5.95E-16  4.18E-16  2.91E-16  1.79E-16  1.22E-16  8.40E-17  5.59E-17  4.71E-17
             4.40E-17  4.13E-17  3.66E-17  2.90E-17  1.75E-17  1.03E-17  5.33E-18  1.91E-18  8.04E-19
   246       4.41E-15  3.12E-15  1.97E-15  1.39E-15  9.73E-16  6.07E-16  4.25E-16  3.04E-16  2.20E-16  1.99E-16
             1.98E-16  1.96E-16  1.77E-16  1.42E-16  8.66E-17  5.09E-17  2.64E-17  9.51E-18  4.00E-18
   247       2.39E-15  1.69E-15  1.07E-15  7.52E-16  5.30E-16  3.32E-16  2.34E-16  1.69E-16  1.25E-16  1.15E-16
             1.16E-16  1.16E-16  1.05E-16  8.49E-17  5.18E-17  3.05E-17  1.58E-17  5.70E-18  2.40E-18
   248       6.89E-17  4.78E-17  2.85E-17  1.84E-17  1.09E-17  4.51E-18  2.92E-18  5.21E-18  1.37E-17  2.22E-17
             3.05E-17  3.88E-17  4.21E-17  4.28E-17  3.94E-17  3.34E-17  2.54E-17  1.46E-17  8.34E-18
   249       1.13E-15  8.00E-16  5.06E-16  3.57E-16  2.52E-16  1.59E-16  1.14E-16  8.35E-17  6.36E-17  6.04E-17
             6.24E-17  6.33E-17  5.79E-17  4.69E-17  2.87E-17  1.69E-17  8.78E-18  3.16E-18  1.33E-18
   250       7.35E-14  5.19E-14  3.27E-14  2.31E-14  1.62E-14  1.00E-14  6.83E-15  4.53E-15  2.44E-15  1.42E-15
             7.54E-16  2.88E-16  1.28E-16  5.31E-17  1.56E-17  5.94E-18  2.21E-18  5.80E-19  2.08E-19
   251       3.11E-14  2.20E-14  1.39E-14  9.78E-15  6.86E-15  4.25E-15  2.90E-15  1.92E-15  1.04E-15  6.03E-16
             3.22E-16  1.23E-16  5.45E-17  2.27E-17  6.66E-18  2.54E-18  9.43E-19  2.48E-19  8.91E-20
   252       1.87E-14  1.32E-14  8.33E-15  5.87E-15  4.12E-15  2.55E-15  1.74E-15  1.15E-15  6.24E-16  3.62E-16
             1.93E-16  7.39E-17  3.27E-17  1.36E-17  4.00E-18  1.52E-18  5.66E-19  1.49E-19  5.35E-20
   253       5.04E-14  3.56E-14  2.25E-14  1.58E-14  1.11E-14  6.89E-15  4.71E-15  3.14E-15  1.70E-15  9.90E-16
             5.29E-16  2.03E-16  9.00E-17  3.75E-17  1.10E-17  4.20E-18  1.56E-18  4.11E-19  1.48E-19
   254       3.83E-14  2.70E-14  1.69E-14  1.18E-14  8.08E-15  4.70E-15  2.94E-15  1.71E-15  7.20E-16  3.33E-16
             1.41E-16  4.08E-17  1.52E-17  5.54E-18  1.43E-18  5.08E-19  1.80E-19  4.56E-20  1.61E-20
   255       2.30E-14  1.62E-14  1.02E-14  7.07E-15  4.85E-15  2.82E-15  1.77E-15  1.03E-15  4.32E-16  2.00E-16
             8.45E-17  2.45E-17  9.13E-18  3.32E-18  8.56E-19  3.05E-19  1.08E-19  2.74E-20  9.69E-21
   256       4.93E-14  3.47E-14  2.18E-14  1.51E-14  1.04E-14  6.04E-15  3.79E-15  2.20E-15  9.26E-16  4.28E-16
             1.81E-16  5.25E-17  1.96E-17  7.12E-18  1.84E-18  6.53E-19  2.32E-19  5.87E-20  2.08E-20
   257       2.96E-14  2.08E-14  1.31E-14  9.09E-15  6.23E-15  3.63E-15  2.27E-15  1.32E-15  5.56E-16  2.57E-16
             1.09E-16  3.15E-17  1.17E-17  4.27E-18  1.10E-18  3.92E-19  1.39E-19  3.52E-20  1.25E-20
   258       6.03E-14  4.25E-14  2.66E-14  1.85E-14  1.27E-14  7.39E-15  4.63E-15  2.69E-15  1.13E-15  5.23E-16
             2.21E-16  6.42E-17  2.39E-17  8.71E-18  2.24E-18  7.98E-19  2.83E-19  7.17E-20  2.54E-20
   259       3.62E-14  2.55E-14  1.60E-14  1.11E-14  7.62E-15  4.43E-15  2.78E-15  1.61E-15  6.79E-16  3.14E-16
             1.33E-16  3.85E-17  1.44E-17  5.22E-18  1.35E-18  4.79E-19  1.70E-19  4.30E-20  1.52E-20
   260       4.27E-14  3.01E-14  1.89E-14  1.33E-14  9.23E-15  5.56E-15  3.66E-15  2.28E-15  1.08E-15  5.51E-16
             2.55E-16  8.10E-17  3.16E-17  1.18E-17  3.12E-18  1.12E-18  3.99E-19  1.01E-19  3.59E-20
   261       2.56E-14  1.81E-14  1.14E-14  7.97E-15  5.54E-15  3.34E-15  2.19E-15  1.37E-15  6.49E-16  3.31E-16
             1.53E-16  4.86E-17  1.90E-17  7.11E-18  1.87E-18  6.71E-19  2.39E-19  6.08E-20  2.15E-20
   262       1.74E-14  1.23E-14  7.64E-15  5.26E-15  3.54E-15  1.97E-15  1.16E-15  6.28E-16  2.37E-16  1.02E-16
             4.05E-17  1.11E-17  4.06E-18  1.46E-18  3.72E-19  1.32E-19  4.68E-20  1.18E-20  4.19E-21
   263       1.05E-14  7.36E-15  4.58E-15  3.16E-15  2.13E-15  1.18E-15  6.99E-16  3.77E-16  1.42E-16  6.10E-17
             2.43E-17  6.68E-18  2.43E-18  8.74E-19  2.23E-19  7.92E-20  2.81E-20  7.11E-21  2.51E-21
   264       2.13E-14  1.50E-14  9.33E-15  6.43E-15  4.33E-15  2.40E-15  1.42E-15  7.68E-16  2.90E-16  1.24E-16
             4.95E-17  1.36E-17  4.96E-18  1.78E-18  4.55E-19  1.61E-19  5.72E-20  1.45E-20  5.12E-21
   265       1.28E-14  9.00E-15  5.60E-15  3.86E-15  2.60E-15  1.44E-15  8.54E-16  4.61E-16  1.74E-16  7.45E-17
             2.97E-17  8.16E-18  2.97E-18  1.07E-18  2.73E-19  9.68E-20  3.43E-20  8.68E-21  3.07E-21
   266       2.52E-14  1.77E-14  1.10E-14  7.60E-15  5.12E-15  2.84E-15  1.68E-15  9.08E-16  3.43E-16  1.47E-16
             5.84E-17  1.61E-17  5.86E-18  2.10E-18  5.38E-19  1.91E-19  6.75E-20  1.71E-20  6.05E-21
   267       1.51E-14  1.06E-14  6.62E-15  4.56E-15  3.07E-15  1.71E-15  1.01E-15  5.45E-16  2.06E-16  8.81E-17
             3.51E-17  9.64E-18  3.52E-18  1.26E-18  3.23E-19  1.14E-19  4.05E-20  1.03E-20  3.63E-21
   268       4.19E-14  2.96E-14  1.87E-14  1.32E-14  9.25E-15  5.74E-15  3.93E-15  2.62E-15  1.42E-15  8.27E-16
             4.43E-16  1.70E-16  7.54E-17  3.14E-17  9.24E-18  3.52E-18  1.31E-18  3.44E-19  1.24E-19
   269       7.64E-14  5.39E-14  3.39E-14  2.38E-14  1.65E-14  9.96E-15  6.55E-15  4.08E-15  1.94E-15  9.89E-16
             4.58E-16  1.45E-16  5.68E-17  2.13E-17  5.60E-18  2.01E-18  7.15E-19  1.82E-19  6.44E-20
   270       4.58E-14  3.23E-14  2.03E-14  1.43E-14  9.91E-15  5.97E-15  3.93E-15  2.45E-15  1.16E-15  5.93E-16
             2.74E-16  8.72E-17  3.40E-17  1.28E-17  3.36E-18  1.20E-18  4.29E-19  1.09E-19  3.86E-20
   271       5.84E-14  4.12E-14  2.59E-14  1.82E-14  1.26E-14  7.63E-15  5.02E-15  3.13E-15  1.49E-15  7.61E-16
             3.52E-16  1.12E-16  4.38E-17  1.64E-17  4.32E-18  1.55E-18  5.52E-19  1.40E-19  4.97E-20
   272       3.50E-14  2.47E-14  1.55E-14  1.09E-14  7.58E-15  4.57E-15  3.01E-15  1.88E-15  8.93E-16  4.56E-16
             2.11E-16  6.72E-17  2.63E-17  9.84E-18  2.59E-18  9.30E-19  3.31E-19  8.42E-20  2.98E-20
   273       2.85E-14  2.01E-14  1.27E-14  8.95E-15  6.29E-15  3.91E-15  2.69E-15  1.80E-15  9.83E-16  5.75E-16
             3.09E-16  1.19E-16  5.30E-17  2.21E-17  6.52E-18  2.49E-18  9.25E-19  2.43E-19  8.75E-20
   274       3.28E-17  2.28E-17  1.36E-17  8.79E-18  5.22E-18  2.17E-18  1.45E-18  2.78E-18  7.61E-18  1.26E-17
             1.77E-17  2.29E-17  2.50E-17  2.55E-17  2.36E-17  2.00E-17  1.52E-17  8.75E-18  5.00E-18
   275       8.79E-15  6.20E-15  3.89E-15  2.72E-15  1.88E-15  1.13E-15  7.49E-16  4.95E-16  3.09E-16  2.48E-16
             2.26E-16  2.08E-16  1.84E-16  1.46E-16  8.80E-17  5.15E-17  2.66E-17  9.55E-18  4.01E-18
   276       5.15E-15  3.63E-15  2.28E-15  1.59E-15  1.10E-15  6.63E-16  4.41E-16  2.92E-16  1.83E-16  1.48E-16
             1.35E-16  1.25E-16  1.10E-16  8.75E-17  5.28E-17  3.09E-17  1.60E-17  5.73E-18  2.41E-18
   277       9.39E-16  6.62E-16  4.16E-16  2.91E-16  2.02E-16  1.22E-16  8.15E-17  5.45E-17  3.47E-17  2.85E-17
             2.64E-17  2.47E-17  2.19E-17  1.74E-17  1.05E-17  6.16E-18  3.19E-18  1.15E-18  4.81E-19
   278       3.31E-15  2.34E-15  1.47E-15  1.03E-15  7.23E-16  4.44E-16  3.05E-16  2.11E-16  1.44E-16  1.26E-16
             1.22E-16  1.19E-16  1.07E-16  8.60E-17  5.23E-17  3.06E-17  1.59E-17  5.71E-18  2.40E-18
   279       1.83E-15  1.29E-15  8.14E-16  5.72E-16  4.01E-16  2.47E-16  1.71E-16  1.19E-16  8.31E-17  7.36E-17
             7.23E-17  7.09E-17  6.40E-17  5.14E-17  3.13E-17  1.84E-17  9.52E-18  3.42E-18  1.44E-18
   280       8.94E-16  6.32E-16  3.99E-16  2.81E-16  1.97E-16  1.23E-16  8.55E-17  6.07E-17  4.34E-17  3.93E-17
             3.92E-17  3.90E-17  3.53E-17  2.85E-17  1.73E-17  1.02E-17  5.28E-18  1.90E-18  7.98E-19
   281       8.60E-17  5.98E-17  3.59E-17  2.33E-17  1.40E-17  5.98E-18  3.23E-18  4.11E-18  9.33E-18  1.45E-17
             1.96E-17  2.47E-17  2.67E-17  2.70E-17  2.50E-17  2.13E-17  1.63E-17  9.35E-18  5.31E-18
   282       4.93E-14  3.48E-14  2.20E-14  1.55E-14  1.09E-14  6.71E-15  4.57E-15  3.02E-15  1.63E-15  9.41E-16
             5.01E-16  1.91E-16  8.45E-17  3.51E-17  1.03E-17  3.90E-18  1.45E-18  3.80E-19  1.37E-19
   283       2.09E-14  1.48E-14  9.32E-15  6.56E-15  4.61E-15  2.85E-15  1.94E-15  1.29E-15  6.93E-16  4.01E-16
             2.14E-16  8.17E-17  3.61E-17  1.50E-17  4.39E-18  1.67E-18  6.19E-19  1.63E-19  5.84E-20
   284       1.25E-14  8.86E-15  5.59E-15  3.94E-15  2.76E-15  1.71E-15  1.17E-15  7.72E-16  4.16E-16  2.41E-16
             1.28E-16  4.90E-17  2.17E-17  9.01E-18  2.64E-18  1.00E-18  3.72E-19  9.76E-20  3.51E-20
   285       3.40E-14  2.40E-14  1.52E-14  1.07E-14  7.50E-15  4.65E-15  3.18E-15  2.11E-15  1.14E-15  6.61E-16
             3.53E-16  1.35E-16  5.98E-17  2.49E-17  7.28E-18  2.77E-18  1.03E-18  2.70E-19  9.69E-20
   286       3.37E-14  2.38E-14  1.49E-14  1.04E-14  7.11E-15  4.13E-15  2.59E-15  1.50E-15  6.32E-16  2.92E-16
             1.23E-16  3.58E-17  1.33E-17  4.85E-18  1.25E-18  4.45E-19  1.58E-19  4.00E-20  1.41E-20
   287       2.02E-14  1.43E-14  8.93E-15  6.22E-15  4.27E-15  2.48E-15  1.55E-15  9.02E-16  3.79E-16  1.75E-16
             7.41E-17  2.15E-17  8.00E-18  2.91E-18  7.50E-19  2.67E-19  9.46E-20  2.40E-20  8.48E-21
   288       4.34E-14  3.06E-14  1.91E-14  1.33E-14  9.14E-15  5.32E-15  3.33E-15  1.93E-15  8.12E-16  3.75E-16
             1.59E-16  4.60E-17  1.71E-17  6.24E-18  1.61E-18  5.72E-19  2.03E-19  5.14E-20  1.82E-20
   289       2.60E-14  1.83E-14  1.15E-14  7.99E-15  5.48E-15  3.19E-15  2.00E-15  1.16E-15  4.87E-16  2.25E-16
             9.52E-17  2.76E-17  1.03E-17  3.74E-18  9.64E-19  3.43E-19  1.22E-19  3.08E-20  1.09E-20
   290       5.30E-14  3.73E-14  2.34E-14  1.63E-14  1.12E-14  6.50E-15  4.07E-15  2.36E-15  9.93E-16  4.59E-16
             1.94E-16  5.62E-17  2.10E-17  7.62E-18  1.96E-18  6.99E-19  2.48E-19  6.28E-20  2.22E-20
   291       3.18E-14  2.24E-14  1.40E-14  9.77E-15  6.70E-15  3.90E-15  2.44E-15  1.42E-15  5.96E-16  2.75E-16
             1.16E-16  3.37E-17  1.26E-17  4.57E-18  1.18E-18  4.19E-19  1.49E-19  3.77E-20  1.33E-20
   292       3.12E-14  2.20E-14  1.39E-14  9.72E-15  6.76E-15  4.07E-15  2.67E-15  1.66E-15  7.86E-16  4.00E-16
             1.85E-16  5.87E-17  2.29E-17  8.58E-18  2.26E-18  8.10E-19  2.89E-19  7.33E-20  2.60E-20
   293       1.87E-14  1.32E-14  8.32E-15  5.83E-15  4.05E-15  2.44E-15  1.60E-15  9.96E-16  4.72E-16  2.40E-16
             1.11E-16  3.52E-17  1.37E-17  5.15E-18  1.35E-18  4.86E-19  1.73E-19  4.40E-20  1.56E-20
   294       2.45E-14  1.72E-14  1.07E-14  7.38E-15  4.97E-15  2.76E-15  1.63E-15  8.81E-16  3.32E-16  1.42E-16
             5.67E-17  1.56E-17  5.68E-18  2.04E-18  5.21E-19  1.85E-19  6.55E-20  1.66E-20  5.86E-21
   295       1.47E-14  1.03E-14  6.42E-15  4.43E-15  2.98E-15  1.66E-15  9.80E-16  5.29E-16  1.99E-16  8.54E-17
             3.40E-17  9.35E-18  3.41E-18  1.22E-18  3.13E-19  1.11E-19  3.93E-20  9.95E-21  3.52E-21
   296       2.99E-14  2.10E-14  1.31E-14  9.02E-15  6.07E-15  3.37E-15  2.00E-15  1.08E-15  4.06E-16  1.74E-16
             6.93E-17  1.90E-17  6.94E-18  2.49E-18  6.37E-19  2.26E-19  8.00E-20  2.03E-20  7.17E-21
   297       1.79E-14  1.26E-14  7.85E-15  5.41E-15  3.64E-15  2.02E-15  1.20E-15  6.46E-16  2.44E-16  1.04E-16
             4.16E-17  1.14E-17  4.16E-18  1.50E-18  3.82E-19  1.36E-19  4.80E-20  1.22E-20  4.30E-21
   298       3.53E-14  2.48E-14  1.55E-14  1.07E-14  7.18E-15  3.99E-15  2.36E-15  1.27E-15  4.80E-16  2.06E-16
             8.19E-17  2.25E-17  8.20E-18  2.95E-18  7.53E-19  2.67E-19  9.46E-20  2.39E-20  8.47E-21
   299       2.12E-14  1.49E-14  9.28E-15  6.39E-15  4.31E-15  2.39E-15  1.42E-15  7.64E-16  2.88E-16  1.23E-16
             4.91E-17  1.35E-17  4.92E-18  1.77E-18  4.52E-19  1.60E-19  5.67E-20  1.44E-20  5.08E-21
   300       2.83E-14  2.00E-14  1.26E-14  8.89E-15  6.24E-15  3.87E-15  2.65E-15  1.76E-15  9.52E-16  5.53E-16
             2.95E-16  1.13E-16  5.01E-17  2.09E-17  6.11E-18  2.32E-18  8.62E-19  2.26E-19  8.13E-20
   301       5.59E-14  3.95E-14  2.48E-14  1.74E-14  1.21E-14  7.29E-15  4.79E-15  2.98E-15  1.41E-15  7.18E-16
             3.32E-16  1.05E-16  4.11E-17  1.54E-17  4.06E-18  1.45E-18  5.18E-19  1.32E-19  4.67E-20
   302       9.01E-15  6.32E-15  3.90E-15  2.65E-15  1.75E-15  9.18E-16  5.12E-16  2.57E-16  8.87E-17  3.59E-17
             1.38E-17  3.67E-18  1.32E-18  4.72E-19  1.20E-19  4.26E-20  1.51E-20  3.81E-21  1.35E-21
   303       5.41E-15  3.79E-15  2.34E-15  1.59E-15  1.05E-15  5.51E-16  3.07E-16  1.54E-16  5.32E-17  2.16E-17
             8.26E-18  2.20E-18  7.93E-19  2.83E-19  7.21E-20  2.55E-20  9.04E-21  2.29E-21  8.09E-22
   304       1.07E-14  7.47E-15  4.61E-15  3.14E-15  2.06E-15  1.09E-15  6.05E-16  3.04E-16  1.05E-16  4.25E-17
             1.63E-17  4.34E-18  1.56E-18  5.58E-19  1.42E-19  5.03E-20  1.78E-20  4.51E-21  1.59E-21
   305       6.39E-15  4.48E-15  2.77E-15  1.88E-15  1.24E-15  6.51E-16  3.63E-16  1.83E-16  6.29E-17  2.55E-17
             9.76E-18  2.60E-18  9.38E-19  3.35E-19  8.52E-20  3.02E-20  1.07E-20  2.70E-21  9.56E-22
   306       1.23E-14  8.62E-15  5.32E-15  3.62E-15  2.38E-15  1.25E-15  6.98E-16  3.51E-16  1.21E-16  4.90E-17
             1.88E-17  5.01E-18  1.80E-18  6.44E-19  1.64E-19  5.80E-20  2.05E-20  5.20E-21  1.84E-21
   307       7.37E-15  5.17E-15  3.19E-15  2.17E-15  1.43E-15  7.51E-16  4.19E-16  2.11E-16  7.26E-17  2.94E-17
             1.13E-17  3.00E-18  1.08E-18  3.86E-19  9.83E-20  3.48E-20  1.23E-20  3.12E-21  1.10E-21
   308       3.35E-14  2.37E-14  1.49E-14  1.04E-14  7.26E-15  4.37E-15  2.87E-15  1.79E-15  8.46E-16  4.31E-16
             1.99E-16  6.32E-17  2.47E-17  9.24E-18  2.43E-18  8.73E-19  3.11E-19  7.90E-20  2.80E-20
   309       4.29E-14  3.02E-14  1.90E-14  1.33E-14  9.28E-15  5.60E-15  3.68E-15  2.29E-15  1.09E-15  5.54E-16
             2.56E-16  8.14E-17  3.18E-17  1.19E-17  3.14E-18  1.13E-18  4.01E-19  1.02E-19  3.61E-20
   310       2.57E-14  1.81E-14  1.14E-14  8.00E-15  5.56E-15  3.36E-15  2.21E-15  1.37E-15  6.52E-16  3.32E-16
             1.54E-16  4.88E-17  1.91E-17  7.15E-18  1.88E-18  6.75E-19  2.40E-19  6.11E-20  2.16E-20
   311       1.94E-14  1.37E-14  8.64E-15  6.09E-15  4.28E-15  2.66E-15  1.82E-15  1.22E-15  6.64E-16  3.87E-16
             2.08E-16  7.98E-17  3.54E-17  1.47E-17  4.32E-18  1.64E-18  6.11E-19  1.60E-19  5.76E-20
   312       4.23E-17  2.94E-17  1.77E-17  1.15E-17  6.97E-18  2.98E-18  1.64E-18  2.23E-18  5.30E-18  8.42E-18
             1.15E-17  1.46E-17  1.59E-17  1.61E-17  1.49E-17  1.28E-17  9.76E-18  5.61E-18  3.19E-18
   313       6.44E-15  4.54E-15  2.84E-15  1.98E-15  1.36E-15  8.04E-16  5.25E-16  3.39E-16  2.04E-16  1.61E-16
             1.46E-16  1.34E-16  1.19E-16  9.45E-17  5.73E-17  3.36E-17  1.75E-17  6.27E-18  2.63E-18
